"group_id","user_id","customer_name"
"13044","26164","c1"
"6","20823","c1"
"2","17562","c1"
"13073","24988","c1"
"13060","23988","c1"
"15575","26464","c1"
"2","15470","c1"
"13071","22024","c1"
"16232","18546","c1"
"6","23901","c1"
"13089","20353","c1"
"15864","18338","c1"
"15864","18952","c1"
"13035","16175","c1"
"2","19271","c1"
"1","17133","c1"
"2","21934","c1"
"16827","17852","c1"
"13091","24776","c1"
"16506","19462","c1"
"13035","13283","c1"
"6","15991","c1"
"13063","26938","c1"
"6","13978","c1"
"15864","19042","c1"
"1","22185","c1"
"13082","25946","c1"
"2","23836","c1"
"6","26049","c1"
"13060","16816","c1"
"16232","17466","c1"
"2","16636","c1"
"13218","23289","c1"
"1","20904","c1"
"16827","16735","c1"
"20991","20661","c1"
"2","15710","c1"
"16506","19806","c1"
"6","24312","c1"
"2","19130","c1"
"16506","17618","c1"
"13149","18163","c1"
"13932","13903","c1"
"16232","20557","c1"
"16232","19079","c1"
"2","21406","c1"
"2","15254","c1"
"2","23119","c1"
"1","21334","c1"
"1","24425","c1"
"2","13425","c1"
"13148","19490","c1"
"1","22855","c1"
"16232","23002","c1"
"13073","26727","c1"
"2","14458","c1"
"1","22966","c1"
"2","17083","c1"
"1","13676","c1"
"2","22897","c1"
"13117","14613","c1"
"2","25564","c1"
"2","24747","c1"
"13200","22697","c1"
"19876","20873","c1"
"16828","17502","c1"
"13053","13706","c1"
"6","27097","c1"
"13060","25736","c1"
"6","17343","c1"
"6","15189","c1"
"1","14378","c1"
"1","22947","c1"
"6","24094","c1"
"2","18751","c1"
"15864","18394","c1"
"16506","17545","c1"
"13035","14190","c1"
"6","26738","c1"
"1","17665","c1"
"6","22543","c1"
"6","21185","c1"
"1","21875","c1"
"16483","15299","c3"
"2","14836","c3"
"13848","16590","c3"
"1","16890","c3"
"2","17364","c3"
"1","17352","c3"
"1","16289","c3"
"2","14682","c3"
"13849","15065","c3"
"2","17375","c3"
"16069","16613","c3"
"1","18103","c3"
"1","14997","c3"
"13849","14408","c3"
"2","16853","c3"
"16323","17772","c3"
"6","17051","c3"
"1","14370","c3"
"1","16860","c3"
"6","14185","c3"
"13848","13469","c3"
"2","18179","c3"
"6","16634","c3"
"13848","13777","c3"
"2","14209","c3"
"2","17473","c3"
"1","13806","c3"
"1","16646","c3"
"13849","14667","c3"
"1","13874","c3"
"6","18050","c3"
"16069","13529","c3"
"16574","13344","c3"
"16156","17394","c3"
"13849","14066","c3"
"1","18088","c3"
"1","15117","c3"
"16156","17991","c3"
"1","14689","c3"
"17685","13272","c3"
"13052","15286","c3"
"13848","13758","c3"
"2","13916","c3"
"1","16916","c3"
"2","16331","c3"
"17234","13220","c3"
"13849","14494","c3"
"17234","16668","c3"
"13052","15181","c3"
"17165","13068","c3"
"1","13149","c3"
"16070","18181","c3"
"6","15248","c3"
"6","16529","c3"
"2","13101","c3"
"16155","13450","c3"
"6","14662","c3"
"16156","13555","c3"
"16070","13674","c3"
"6","14264","c3"
"1","16443","c3"
"2","14040","c3"
"13847","17636","c3"
"13849","17082","c3"
"16323","17881","c3"
"17227","14816","c3"
"16156","17713","c3"
"17166","17324","c3"
"6","16356","c3"
"13849","17574","c3"
"16069","13424","c3"
"2","14487","c3"
"17165","16471","c3"
"16155","13664","c3"
"2","13296","c3"
"6","15098","c3"
"2","16282","c3"
"13849","16605","c3"
"2","16560","c3"
"2","14990","c3"
"2","13781","c3"
"17693","13735","c3"
"13847","17880","c3"
"1","16807","c3"
"16070","13576","c3"
"6","17802","c3"
"6","16461","c3"
"17165","16587","c3"
"6","18099","c3"
"16156","18160","c3"
"16156","14671","c3"
"13849","16530","c3"
"1","16601","c3"
"2","15129","c3"
"1","16424","c3"
"1","14719","c3"
"17165","13331","c3"
"16483","15269","c3"
"16156","13345","c3"
"17693","13551","c3"
"2","13555","c3"
"6","14178","c3"
"13849","17101","c3"
"13849","14806","c3"
"1","13168","c3"
"13848","13480","c3"
"2","15043","c3"
"16085","13067","c3"
"1","13825","c3"
"13849","14603","c3"
"6","17761","c3"
"2","17578","c3"
"13849","14757","c3"
"6","17577","c3"
"1","16841","c3"
"2","14866","c3"
"13848","13082","c3"
"1","13904","c3"
"16323","16931","c3"
"13847","17820","c3"
"13848","16267","c3"
"6","17896","c3"
"13848","16402","c3"
"16121","13532","c3"
"13849","16947","c3"
"2","16729","c3"
"2","17405","c3"
"2","16466","c3"
"17165","13361","c3"
"16323","17930","c3"
"13849","14186","c3"
"16068","13747","c3"
"1","14118","c3"
"2","16455","c3"
"1","15260","c3"
"16068","13732","c3"
"16070","16059","c3"
"1","15271","c3"
"16156","17022","c3"
"13847","17373","c3"
"1","17829","c3"
"2","14265","c3"
"6","17186","c3"
"16073","13479","c3"
"1","14892","c3"
"16156","13638","c3"
"16155","13146","c3"
"16156","16196","c3"
"1","14197","c3"
"2","17529","c3"
"2","16267","c3"
"6","16897","c3"
"16068","13717","c3"
"6","13449","c3"
"2","14885","c3"
"2","17608","c3"
"2","18115","c3"
"13048","13691","c3"
"16155","13638","c3"
"6","18078","c1"
"13061","25108","c1"
"2","19195","c1"
"13072","24669","c1"
"15864","17139","c1"
"2","24220","c1"
"1","26950","c1"
"13070","26357","c1"
"6","20377","c1"
"2","25764","c1"
"16232","17249","c1"
"16506","18776","c1"
"19846","22271","c1"
"13045","17341","c1"
"23538","22359","c1"
"19984","19110","c1"
"13932","16176","c1"
"20415","20417","c1"
"2","18575","c1"
"13035","14694","c1"
"6","20632","c1"
"13148","14674","c1"
"6","14728","c1"
"2","24637","c1"
"1","21294","c1"
"13035","15141","c1"
"13035","14713","c1"
"16506","17311","c1"
"6","16925","c1"
"1","18785","c1"
"1","22845","c1"
"13064","27026","c1"
"2","17730","c1"
"2","18072","c1"
"13162","15795","c1"
"2","24329","c1"
"2","15777","c1"
"13062","14029","c1"
"13932","17885","c1"
"23547","24344","c1"
"16232","19506","c1"
"15864","16568","c1"
"13128","22709","c1"
"13061","15264","c1"
"1","26646","c1"
"23356","19525","c1"
"6","14345","c1"
"6","17267","c1"
"13162","16997","c1"
"1","18860","c1"
"2","19822","c1"
"13083","17123","c1"
"16506","17247","c1"
"1","26556","c1"
"2","25997","c1"
"2","23912","c1"
"13035","15246","c1"
"1","15645","c1"
"6","20944","c1"
"13046","21609","c1"
"13071","16382","c1"
"13064","22677","c1"
"6","24929","c1"
"23570","19211","c1"
"1","25076","c1"
"13060","26922","c1"
"13091","18022","c1"
"16506","24511","c1"
"19975","26815","c1"
"23050","17350","c1"
"15864","20305","c1"
"6","17590","c1"
"13219","19200","c1"
"1","18706","c1"
"13035","14296","c1"
"6","18439","c1"
"1","26488","c1"
"1","20997","c1"
"2","19146","c1"
"2","24288","c1"
"15574","25927","c1"
"6","22082","c1"
"2","17760","c1"
"13220","24628","c1"
"1","14687","c1"
"1","16926","c1"
"2","14331","c1"
"1","14199","c1"
"13148","16413","c1"
"2","25779","c1"
"23631","15222","c1"
"13072","26945","c1"
"6","14570","c1"
"13092","16702","c1"
"13049","14065","c1"
"1","22533","c1"
"13163","25025","c1"
"13932","17535","c1"
"2","19938","c1"
"13932","16454","c1"
"13162","15510","c1"
"6","18758","c1"
"16501","20046","c1"
"1","15608","c1"
"6","15356","c1"
"15363","14520","c1"
"16497","20050","c1"
"16232","21188","c1"
"13932","13649","c1"
"13932","17163","c1"
"13932","14902","c1"
"6","22631","c1"
"19979","22292","c1"
"13165","26051","c1"
"13035","13424","c1"
"6","14458","c1"
"1","22247","c1"
"16506","24191","c1"
"6","19311","c1"
"2","15083","c1"
"25242","24629","c1"
"2","18410","c1"
"23528","21218","c1"
"1","17306","c1"
"23576","26472","c1"
"2","22812","c1"
"1","14383","c1"
"1","19122","c1"
"6","16437","c1"
"1","23066","c1"
"13121","24304","c1"
"2","21245","c1"
"13060","14581","c1"
"6","15229","c3"
"16156","13150","c3"
"1","17420","c3"
"1","13210","c3"
"16129","13060","c3"
"16068","13701","c3"
"13849","13965","c3"
"13849","17814","c3"
"6","13407","c3"
"2","16992","c3"
"16129","16149","c3"
"6","16637","c3"
"15343","13146","c3"
"2","16207","c3"
"2","17390","c3"
"16156","17754","c3"
"6","14602","c3"
"16575","13432","c3"
"6","16205","c3"
"16034","16244","c3"
"16100","13498","c3"
"17166","17475","c3"
"17693","13555","c3"
"1","16466","c3"
"1","17210","c3"
"16072","13435","c3"
"1","14121","c3"
"16156","13292","c3"
"1","17938","c3"
"1","16322","c3"
"16574","13216","c3"
"6","16349","c3"
"1","18136","c3"
"13849","15196","c3"
"2","17701","c3"
"16156","16991","c3"
"6","14722","c3"
"1","13717","c3"
"17850","18080","c3"
"4","13345","c3"
"17850","17280","c3"
"6","16796","c3"
"16121","13476","c3"
"16323","17119","c3"
"15342","13145","c3"
"17693","13390","c3"
"2","13908","c3"
"13849","17870","c3"
"6","17942","c3"
"13849","18014","c3"
"1","14727","c3"
"13847","17264","c3"
"2","18036","c3"
"17165","13549","c3"
"2","17656","c3"
"6","13843","c3"
"13849","14401","c3"
"16069","13476","c3"
"6","17525","c3"
"16575","13589","c3"
"1","13104","c3"
"2","14028","c3"
"15342","13326","c3"
"6","17497","c3"
"17165","13790","c3"
"1","16958","c3"
"1","16496","c3"
"13849","17608","c3"
"13848","16616","c3"
"2","17149","c3"
"2","14724","c3"
"1","16844","c3"
"6","17512","c3"
"2","13183","c3"
"13847","17320","c3"
"2","14813","c3"
"2","16553","c3"
"13849","14231","c3"
"17933","13090","c3"
"6","13435","c3"
"2","14118","c3"
"2","14832","c3"
"6","16852","c3"
"16483","15295","c3"
"1","14828","c3"
"6","17284","c3"
"17693","17205","c3"
"6","17854","c3"
"13849","17855","c3"
"2","16489","c3"
"17165","13635","c3"
"13848","18039","c3"
"6","13540","c3"
"17165","17790","c3"
"17165","13564","c3"
"1","15297","c3"
"2","14273","c3"
"13848","13078","c3"
"1","16049","c3"
"17165","13725","c3"
"17165","17665","c3"
"13849","16688","c3"
"13848","13697","c3"
"2","14329","c3"
"16069","13485","c3"
"6","14535","c3"
"2","18028","c3"
"17165","13463","c3"
"6","16661","c3"
"1","13938","c3"
"6","13645","c3"
"16156","16744","c3"
"1","13420","c3"
"13849","14818","c3"
"2","14918","c3"
"6","16547","c3"
"16156","17769","c3"
"6","17381","c3"
"13848","17566","c3"
"1","18134","c3"
"16156","16557","c3"
"17784","13690","c3"
"6","14883","c3"
"2","16199","c3"
"6","17370","c3"
"6","13957","c3"
"1","16255","c3"
"2","15113","c3"
"4","13620","c3"
"6","18178","c3"
"13849","16488","c3"
"6","16571","c3"
"13847","16776","c3"
"13849","16950","c3"
"1","15305","c3"
"13849","14014","c3"
"6","15210","c3"
"13848","17480","c3"
"1","17351","c3"
"16072","13525","c3"
"2","14795","c3"
"6","13648","c3"
"13847","18053","c3"
"6","15124","c3"
"13848","13773","c3"
"2","17525","c3"
"17166","17043","c3"
"6","15019","c3"
"17165","16343","c3"
"16156","16467","c3"
"16101","13560","c3"
"1","16416","c3"
"13849","14107","c3"
"2","17254","c3"
"16156","13765","c3"
"13847","16866","c3"
"16081","13090","c3"
"2","17282","c3"
"1","17261","c3"
"13849","15080","c3"
"17165","13684","c3"
"6","14636","c3"
"1","17281","c3"
"2","16730","c3"
"2","16173","c3"
"2","17284","c3"
"13848","17368","c3"
"15345","13207","c3"
"16107","13607","c3"
"17166","17415","c3"
"17685","13201","c3"
"6","14441","c3"
"13848","13149","c3"
"1","13085","c3"
"6","14396","c3"
"16069","13457","c3"
"16068","16289","c3"
"16156","17774","c3"
"1","17510","c3"
"17693","13169","c3"
"13847","18184","c3"
"2","17826","c3"
"16323","16928","c3"
"1","14358","c3"
"1","14673","c3"
"13849","13920","c3"
"17165","16276","c3"
"13849","14059","c3"
"6","13908","c3"
"13848","13631","c3"
"2","13484","c3"
"13848","13755","c3"
"17955","13345","c3"
"16483","15254","c3"
"13848","16418","c3"
"17225","17612","c3"
"13849","14246","c3"
"6","16676","c3"
"2","16781","c3"
"6","14060","c1"
"1","19273","c1"
"13042","20047","c1"
"23373","24960","c1"
"13220","15990","c1"
"23500","23276","c1"
"1","15724","c1"
"23586","21853","c1"
"4","21671","c1"
"2","18305","c1"
"1","25486","c1"
"1","17624","c1"
"1","13719","c1"
"16506","18528","c1"
"16232","19090","c1"
"15864","22269","c1"
"2","21539","c1"
"23517","16564","c1"
"2","19345","c1"
"13468","26587","c1"
"6","15487","c1"
"2","13790","c2"
"14003","14009","c2"
"1","13260","c2"
"15993","16003","c2"
"1","14672","c2"
"1","13700","c2"
"2","16468","c2"
"2","15326","c2"
"2","16420","c2"
"17715","17821","c2"
"13764","17092","c2"
"1","14016","c2"
"13559","13610","c2"
"2","17403","c2"
"17608","17976","c2"
"17715","13668","c2"
"1","16028","c2"
"14958","17206","c2"
"16118","17224","c2"
"17649","17663","c2"
"6","17910","c2"
"6","15505","c2"
"17649","17655","c2"
"1","16036","c2"
"2","15634","c2"
"6","16801","c2"
"17635","17646","c2"
"1","13973","c2"
"17149","17329","c2"
"13070","26533","c1"
"2","15784","c1"
"2","18891","c1"
"1","13470","c1"
"16506","18685","c1"
"1","15950","c1"
"1","26834","c1"
"16232","22503","c1"
"2","17309","c1"
"16232","19499","c1"
"6","21582","c1"
"13106","26120","c1"
"13119","18133","c1"
"13121","16139","c1"
"6","15476","c1"
"2","17464","c1"
"15864","21690","c1"
"15864","17112","c1"
"16506","16703","c1"
"2","25922","c1"
"6","26562","c1"
"13070","22196","c1"
"1","25024","c1"
"1","13560","c1"
"2","14045","c1"
"13932","15921","c1"
"13071","15206","c1"
"25305","18351","c1"
"2","14204","c1"
"13092","14681","c1"
"1","18589","c1"
"13064","17719","c1"
"1","18041","c1"
"16232","24006","c1"
"13092","18509","c1"
"6","23149","c1"
"1","20810","c1"
"13162","15088","c1"
"2","18621","c1"
"25272","24289","c1"
"13932","14887","c1"
"16506","20439","c1"
"1","19247","c1"
"13035","15565","c1"
"1","20889","c1"
"6","26491","c1"
"1","22943","c1"
"2","18365","c1"
"23646","24912","c1"
"2","18057","c1"
"19979","20891","c1"
"6","24609","c1"
"6","22055","c1"
"1","15469","c1"
"13072","25003","c1"
"23703","26885","c1"
"16232","20358","c1"
"6","21628","c1"
"16232","18338","c1"
"2","13374","c1"
"1","16577","c1"
"6","13221","c1"
"1","19111","c1"
"20414","20838","c1"
"13121","18434","c1"
"6","22074","c1"
"13035","13830","c1"
"13071","21637","c1"
"6","17221","c1"
"16506","23252","c1"
"1","22559","c1"
"13217","20468","c1"
"15864","19945","c1"
"13073","16110","c1"
"6","13215","c1"
"6","26586","c1"
"13932","15334","c1"
"16232","21854","c1"
"6","14045","c1"
"6","22904","c1"
"2","22631","c1"
"13035","13966","c1"
"13163","22971","c1"
"2","15551","c1"
"13061","18343","c1"
"23623","21203","c1"
"19983","18963","c1"
"13091","18789","c1"
"2","17636","c1"
"23458","18220","c1"
"16232","22860","c1"
"16506","18715","c1"
"15864","18409","c1"
"13149","20290","c1"
"13148","24048","c1"
"19988","26023","c1"
"1","22834","c1"
"13064","26312","c1"
"1","13362","c1"
"13091","16952","c1"
"2","24366","c1"
"13035","14473","c1"
"2","14410","c1"
"6","21752","c1"
"6","13718","c1"
"6","24316","c1"
"6","24445","c1"
"6","15551","c1"
"1","22271","c1"
"1","14759","c1"
"16232","19615","c1"
"2","19586","c1"
"15864","16988","c1"
"13468","26576","c1"
"16827","17104","c1"
"16506","18092","c1"
"1","18694","c1"
"13083","24027","c1"
"13163","15124","c1"
"2","19158","c1"
"6","24892","c1"
"1","24020","c1"
"2","21959","c1"
"16232","19438","c1"
"13932","15418","c1"
"3","19466","c1"
"16232","21448","c1"
"13042","18328","c1"
"1","25606","c1"
"13070","16382","c1"
"13061","13896","c1"
"13091","20851","c1"
"20532","25783","c1"
"2","16465","c1"
"13072","21168","c1"
"6","16798","c1"
"16232","19791","c1"
"6","17827","c1"
"6","25150","c1"
"13162","16159","c1"
"6","17722","c1"
"2","24888","c1"
"16506","17773","c1"
"14608","16135","c1"
"23543","20799","c1"
"13035","15085","c1"
"2","24232","c1"
"20040","19468","c1"
"6","17116","c1"
"13091","20137","c1"
"16506","21999","c1"
"6","18709","c1"
"13065","14730","c1"
"13091","18875","c1"
"6","19216","c1"
"13065","24494","c1"
"13162","16756","c1"
"6","21875","c1"
"15864","17740","c1"
"13083","13558","c1"
"2","23093","c1"
"13127","25600","c1"
"13179","20258","c1"
"13127","25582","c1"
"2","18849","c1"
"1","26744","c1"
"13091","20126","c1"
"2","15919","c1"
"6","17632","c1"
"13092","19785","c1"
"19979","24996","c1"
"13932","13836","c1"
"13072","13833","c1"
"13089","27040","c1"
"26254","25754","c1"
"2","16768","c1"
"1","19344","c1"
"1","14331","c1"
"2","19962","c1"
"2","22556","c1"
"13060","26054","c1"
"13070","26548","c1"
"13059","20754","c1"
"15574","26621","c1"
"1","19266","c1"
"6","24110","c1"
"13468","13581","c1"
"6","21503","c1"
"6","16903","c1"
"14023","17185","c1"
"6","16910","c1"
"13107","17320","c1"
"21390","21391","c1"
"15864","21048","c1"
"15864","21177","c1"
"24090","24124","c1"
"13092","18708","c1"
"13162","17741","c1"
"13061","14715","c1"
"1","20418","c1"
"19846","20896","c1"
"1","17005","c1"
"14006","23284","c1"
"1","20760","c1"
"15864","18250","c1"
"2","14838","c1"
"6","19547","c1"
"2","26642","c1"
"19872","20888","c1"
"25231","26964","c1"
"2","25786","c1"
"13073","26105","c1"
"2","18376","c1"
"1","21177","c1"
"15864","18877","c1"
"1","13884","c1"
"2","15034","c1"
"13932","17907","c1"
"6","24024","c1"
"2","21299","c1"
"13932","13918","c1"
"1","15479","c1"
"6","16534","c1"
"13072","24259","c1"
"6","26537","c1"
"13083","24147","c1"
"6","19524","c1"
"13932","14335","c1"
"13162","17650","c1"
"13061","20819","c1"
"13201","17780","c1"
"1","25054","c1"
"16232","18424","c1"
"6","18965","c1"
"13091","24257","c1"
"1","26958","c1"
"15864","23971","c1"
"6","26356","c1"
"15864","18897","c1"
"2","22793","c1"
"16506","16940","c1"
"19981","16715","c1"
"23567","22818","c1"
"16506","19497","c1"
"13060","19264","c1"
"6","17567","c1"
"15864","20850","c1"
"13932","15064","c1"
"13163","15384","c1"
"14625","19460","c1"
"13162","15153","c1"
"13091","19645","c1"
"13932","15650","c1"
"1","17594","c1"
"6","19025","c1"
"15864","16586","c1"
"26206","26191","c1"
"6","18705","c1"
"6","21125","c1"
"16232","17564","c1"
"1","20437","c1"
"6","22472","c1"
"2","25479","c1"
"6","14131","c1"
"2","25692","c1"
"13346","13886","c1"
"2","22887","c1"
"23600","22191","c1"
"6","20643","c1"
"16232","22361","c1"
"2","16270","c1"
"2","26721","c1"
"6","14120","c1"
"13073","18453","c1"
"13071","21471","c1"
"13070","17779","c1"
"13082","15981","c1"
"16232","16423","c1"
"13047","21609","c1"
"1","18987","c1"
"1","22789","c1"
"16506","17799","c1"
"16825","18074","c1"
"6","21305","c1"
"13127","26374","c1"
"1","15765","c1"
"13035","16087","c1"
"1","22935","c1"
"6","23818","c1"
"6","15874","c1"
"2","22279","c1"
"6","24351","c1"
"13166","17845","c1"
"15864","23936","c1"
"1","17203","c1"
"1","16055","c1"
"13065","15725","c1"
"13073","26960","c1"
"1","17869","c1"
"2","22864","c1"
"1","13684","c1"
"1","13665","c1"
"2","25941","c1"
"13060","19651","c1"
"2","26541","c1"
"2","16385","c1"
"13064","25742","c1"
"1","21336","c1"
"24090","24114","c1"
"16232","15191","c1"
"16232","19191","c1"
"13148","18159","c1"
"6","19276","c1"
"14005","24752","c1"
"1","21992","c1"
"2","19199","c1"
"19981","23855","c1"
"2","19605","c1"
"13383","17469","c1"
"16506","17492","c1"
"13346","13568","c1"
"13070","22856","c1"
"2","16953","c1"
"6","18055","c1"
"16232","16073","c1"
"16506","16710","c1"
"13070","21226","c1"
"15864","20760","c1"
"16826","16871","c1"
"6","25804","c1"
"6","18799","c1"
"6","13856","c1"
"6","17961","c1"
"6","14904","c1"
"15864","24343","c1"
"13091","16711","c1"
"1","21411","c1"
"2","20490","c1"
"13932","15571","c1"
"13032","13707","c1"
"6","27044","c1"
"13932","14513","c1"
"2","24127","c1"
"13035","13654","c1"
"13346","14075","c1"
"16232","19323","c1"
"1","19201","c1"
"2","20566","c1"
"6","19362","c1"
"13073","18348","c1"
"6","21969","c1"
"2","24475","c1"
"16506","19456","c1"
"13091","18735","c1"
"13163","16710","c1"
"2","18395","c1"
"13960","15193","c1"
"16506","21176","c1"
"1","16741","c1"
"2","23815","c1"
"1","15926","c1"
"6","16594","c1"
"2","21772","c1"
"6","25657","c1"
"6","16643","c1"
"1","21665","c1"
"6","22145","c1"
"1","18826","c1"
"2","13370","c1"
"13065","25016","c1"
"13071","20304","c1"
"16232","17575","c1"
"21428","22261","c1"
"1","20900","c1"
"13346","13729","c1"
"1","16328","c1"
"16232","18409","c1"
"1","16483","c1"
"13044","27060","c1"
"2","21193","c1"
"13159","16725","c1"
"2","18451","c1"
"2","24205","c1"
"1","13422","c1"
"15864","17833","c1"
"16506","20181","c1"
"6","19603","c1"
"1","26191","c1"
"16506","19783","c1"
"15864","16343","c1"
"23567","19712","c1"
"1","26793","c1"
"19975","18236","c1"
"13064","15744","c1"
"13091","26942","c1"
"13144","26100","c1"
"15864","19584","c1"
"13065","24829","c1"
"2","18342","c1"
"13053","17509","c1"
"15864","21848","c1"
"13932","15258","c1"
"13035","14194","c1"
"13082","14830","c1"
"1","26035","c1"
"19924","16325","c1"
"13072","25719","c1"
"13932","13965","c1"
"15864","18366","c1"
"23538","22361","c1"
"1","25500","c1"
"13073","26965","c1"
"6","25790","c1"
"15864","20744","c1"
"1","25066","c1"
"2","14697","c1"
"2","24556","c1"
"25372","21269","c1"
"13932","13876","c1"
"16506","20384","c1"
"2","23260","c1"
"13201","18292","c1"
"13960","15189","c1"
"2","22892","c1"
"6","27107","c1"
"6","25048","c1"
"2","26980","c1"
"2","23902","c1"
"13070","23042","c1"
"1","24040","c1"
"2","20824","c1"
"1","24284","c1"
"13035","13287","c1"
"13346","14912","c1"
"16232","19102","c1"
"6","21616","c1"
"6","26752","c1"
"2","24292","c1"
"16232","21698","c1"
"13218","13789","c1"
"13165","16490","c1"
"13932","15862","c1"
"16506","18641","c1"
"1","16666","c1"
"19975","25496","c1"
"13200","26027","c1"
"16506","19950","c1"
"2","21696","c1"
"16828","17774","c1"
"1","24111","c1"
"23449","18843","c1"
"1","16379","c1"
"1","19030","c1"
"2","17928","c1"
"2","13803","c1"
"13064","25898","c1"
"19976","23275","c1"
"1","22527","c1"
"6","16782","c1"
"2","19971","c1"
"13035","15826","c1"
"13035","13839","c1"
"6","16657","c1"
"19984","19101","c1"
"15864","14681","c1"
"23576","26479","c1"
"6","25121","c1"
"16506","22980","c1"
"16506","24454","c1"
"13065","17715","c1"
"2","14678","c1"
"15868","21999","c1"
"13119","18134","c1"
"15864","18448","c1"
"1","22975","c1"
"15864","21203","c1"
"2","24661","c1"
"13220","18247","c1"
"2","17203","c1"
"13091","13441","c1"
"1","24926","c1"
"20677","20548","c1"
"6","25260","c1"
"1","24786","c1"
"16506","17964","c1"
"1","24501","c1"
"16232","19154","c1"
"6","24122","c1"
"15864","19480","c1"
"13092","20369","c1"
"13065","15728","c1"
"2","19757","c1"
"6","14061","c1"
"1","23849","c1"
"6","19320","c1"
"6","27072","c1"
"16506","17996","c1"
"1","25995","c1"
"2","16631","c1"
"13092","19756","c1"
"2","16290","c1"
"19877","22830","c1"
"13116","18150","c1"
"1","19437","c1"
"6","14224","c1"
"13035","14564","c1"
"15864","21066","c1"
"2","26890","c1"
"15864","22006","c1"
"6","19058","c1"
"1","22915","c1"
"13346","14346","c1"
"1","20469","c1"
"2","16421","c1"
"2","21753","c1"
"13043","24814","c1"
"2","17321","c1"
"13068","16323","c1"
"1","15313","c1"
"13064","15732","c1"
"6","24549","c1"
"13035","15334","c1"
"6","14738","c1"
"2","21523","c1"
"6","19093","c1"
"13092","19788","c1"
"13065","15818","c1"
"13073","21777","c1"
"2","23049","c1"
"6","18966","c1"
"14609","21496","c1"
"13932","14889","c1"
"1","15971","c1"
"13072","25154","c1"
"25283","26093","c1"
"13127","25644","c1"
"1","18885","c1"
"21429","21799","c1"
"1","21034","c1"
"2","21214","c1"
"2","24524","c1"
"15864","21561","c1"
"1","22547","c1"
"13126","18237","c1"
"13200","13888","c1"
"2","18388","c1"
"13065","15713","c1"
"13193","21823","c1"
"16506","19490","c1"
"6","23090","c1"
"6","24687","c1"
"6","22596","c1"
"1","15654","c1"
"13092","20341","c1"
"1","13518","c1"
"15864","24406","c1"
"13932","15987","c1"
"1","16557","c1"
"13092","18770","c1"
"16506","19782","c1"
"13064","23315","c1"
"14007","19319","c1"
"1","14386","c1"
"15864","18678","c1"
"1","21001","c1"
"15864","16941","c1"
"6","16158","c1"
"1","22403","c1"
"26223","25478","c1"
"16506","21166","c1"
"23373","22386","c1"
"1","22882","c1"
"13218","19565","c1"
"15864","16836","c1"
"6","26402","c1"
"6","21082","c1"
"6","14859","c1"
"1","25993","c1"
"16827","17937","c1"
"16232","22943","c1"
"15864","19288","c1"
"13932","17538","c1"
"13091","26455","c1"
"13119","14412","c1"
"13060","14777","c1"
"13346","13657","c1"
"13960","15222","c1"
"13162","15389","c1"
"6","22918","c1"
"1","14852","c1"
"1","25599","c1"
"6","15967","c1"
"13162","14524","c1"
"13117","15051","c1"
"16828","17117","c1"
"6","21846","c1"
"2","17414","c1"
"13156","13290","c1"
"6","13902","c1"
"13467","22128","c1"
"2","22497","c1"
"13058","16821","c1"
"13071","16379","c1"
"1","26420","c1"
"16232","18748","c1"
"2","15709","c1"
"1","22298","c1"
"13118","14587","c1"
"16506","17410","c1"
"15864","21098","c1"
"13162","16648","c1"
"13064","22376","c1"
"16232","19530","c1"
"6","17189","c1"
"13162","14571","c1"
"23601","24246","c1"
"16232","19549","c1"
"13064","18146","c1"
"13127","25631","c1"
"13061","14793","c1"
"1","15899","c1"
"2","15882","c1"
"15864","18021","c1"
"13064","21628","c1"
"6","19783","c1"
"15864","19033","c1"
"6","23123","c1"
"1","24341","c1"
"1","16681","c1"
"6","19196","c1"
"16506","17162","c1"
"6","20057","c1"
"15864","17666","c1"
"6","22733","c1"
"16506","17983","c1"
"6","14473","c1"
"1","25833","c1"
"1","25388","c1"
"1","25373","c1"
"1","17590","c2"
"13494","13517","c2"
"1","15977","c2"
"14573","14544","c2"
"1","15070","c2"
"6","15987","c2"
"14789","17424","c2"
"2","15927","c2"
"2","14915","c2"
"2","15605","c2"
"13646","13661","c2"
"1","15852","c2"
"1","17609","c2"
"2","14021","c2"
"2","17913","c2"
"15035","15048","c2"
"2","17743","c2"
"13646","13681","c2"
"1","13828","c2"
"2","14040","c2"
"13333","15863","c2"
"6","18124","c2"
"2","15177","c2"
"14957","17204","c2"
"1","17918","c2"
"13540","14617","c2"
"6","17479","c2"
"1","15922","c2"
"14420","17560","c2"
"2","15033","c2"
"2","15587","c2"
"2","16205","c2"
"6","17217","c2"
"6","17236","c2"
"16005","16017","c2"
"1","13458","c2"
"15417","15416","c2"
"1","17009","c2"
"1","17950","c2"
"1","13598","c2"
"13764","14447","c2"
"2","16691","c2"
"6","15541","c2"
"13339","15337","c2"
"14250","16919","c2"
"6","15170","c2"
"17715","17900","c2"
"6","17032","c2"
"17437","17441","c2"
"1","16115","c2"
"2","13638","c2"
"17635","13276","c2"
"6","17728","c2"
"2","18130","c2"
"6","15988","c2"
"13409","13592","c2"
"13312","13460","c2"
"2","13469","c2"
"6","15263","c2"
"2","14823","c2"
"6","16145","c2"
"17493","17992","c2"
"2","14822","c2"
"1","15438","c2"
"14762","14773","c2"
"6","14474","c2"
"17172","17137","c2"
"2","15870","c2"
