idst,idstMember,filter
6,14499,""
1,13755,""
13053,13784,""
6,13969,""
6,14496,""
13060,15367,""
6,13899,""
1,15092,""
13125,13942,""
13060,15523,""
6,15451,""
13060,15048,""
4,13762,""
13124,13600,""
1,15276,""
2,14060,""
1,13901,""
2,15110,""
14945,15014,""
1,15198,""
14342,15259,""
14478,14372,""
2,14149,""
13060,15366,""
13035,14242,""
1,14144,""
6,13701,""
2,15399,""
6,14046,""
13131,13586,""
14265,14058,""
6,14139,""
1,14279,""
13120,14328,""
13118,13630,""
13060,14523,""
2,15068,""
13149,13993,""
1,13817,""
6,14086,""
14478,13727,""
13060,15421,""
12301,13953,""
13134,13882,""
14683,15275,""
13135,13747,""
2,14047,""
2,14063,""
2,14504,""
2,14372,""
6,15170,""
14664,15050,""
1,15505,""
2,13915,""
13124,13656,""
14342,14438,""
1,14273,""
1,15211,""
2,15419,""
6,14513,""
1,13919,""
13036,15147,""
6,15146,""
6,15290,""
1,15162,""
1,14050,""
2,15451,""
13060,15299,""
2,13985,""
2,15436,""
2,14252,""
13120,13669,""
14696,15184,""
13060,15425,""
1,14461,""
14274,13883,""
13135,13644,""
14274,15132,""
13053,14142,""
1,15139,""
13122,14339,""
6,14403,""
13151,13966,""
14478,14378,""
2,14029,""
14478,13626,""
13129,13817,""
14110,14011,""
14341,13862,""
13053,15077,""
2,14323,""
1,13899,""
1,14631,""
1,15038,""
1,14525,""
1,13896,""
14528,13802,""
13053,14369,""
1,13851,""
2,13855,""
6,13656,""
1,15441,""
1,15230,""
13138,13613,""
2,14613,""
2,13846,""
4,13809,""
2,15067,""
13124,13903,""
14274,14421,""
6,14434,""
14665,15508,""
2,14606,""
14478,14068,""
1,13886,""
6,15318,""
6,14353,""
13147,13646,""
6,14547,""
6,13650,""
1,14583,""
1,14111,""
13060,14455,""
13132,14140,""
14478,13646,""
1,14005,""
14679,15306,""
6,15330,""
1,14212,""
2,15434,""
2,14543,""
13120,13609,""
14521,14617,""
14478,14402,""
13133,14305,""
2,14078,""
14274,14615,""
2,14624,""
13060,15175,""
3,14339,""
14521,14543,""
13135,13755,""
14013,13790,""
13035,15129,""
1,15419,""
14478,14346,""
1,14069,""
2,14303,""
14478,14546,""
6,14129,""
14944,14956,""
13060,14418,""
6,14651,""
13060,15064,""
1,15107,""
2,13984,""
6,14062,""
6,15252,""
14520,14533,""
6,13889,""
13125,14062,""
2,15051,""
2,13916,""
1,14604,""
14521,15075,""
1,13915,""
14274,14380,""
6,15381,""
14478,14212,""
13060,15433,""
13121,14005,""
14682,15235,""
14274,13846,""
6,15083,""
2,13910,""
13035,15417,""
1,14430,""
2,15108,""
6,13702,""
14137,14135,""
13124,13811,""
1,14060,""
2,15228,""
13134,14070,""
13124,13967,""
2,13939,""
14953,15032,""
14521,14537,""
14528,15148,""
6,15292,""
14478,15212,""
14953,15017,""
14478,15328,""
14521,15511,""
13125,13808,""
1,15254,""
14161,14022,""
14679,14738,""
14945,14981,""
13060,15062,""
2,15119,""
6,13817,""
6,14494,""
15458,15259,""
14945,15029,""
13137,14148,""
14478,15321,""
6,13626,""
13053,15067,""
1,14025,""
2,15287,""
1,14632,""
6,13947,""
13053,14454,""
13128,13850,""
13036,15466,""
13060,15382,""
1,13881,""
14478,14640,""
1,14975,""
13137,14212,""
13122,13996,""
14263,13834,""
6,14456,""
6,14529,""
6,14256,""
6,15490,""
13036,15498,""
14521,15199,""
1,15297,""
14310,13657,""
6,14332,""
13146,13624,""
14664,15504,""
1,15380,""
1,15302,""
13129,13633,""
1,15193,""
6,14050,""
13035,15118,""
13035,15388,""
2,14236,""
1,14578,""
2,13685,""
6,15368,""
13118,14279,""
13060,14483,""
1,14007,""
2,14963,""
13035,15479,""
1,15125,""
14665,15487,""
6,13806,""
14682,15196,""
14274,14168,""
13035,14011,""
13035,15439,""
2,13657,""
1,14573,""
14665,15489,""
14310,13623,""
1,15042,""
2,13771,""
14750,15253,""
2,14633,""
6,15469,""
14478,15244,""
13036,15504,""
14478,14003,""
13053,14385,""
13035,15495,""
2,15520,""
14478,14440,""
2,15425,""
4,13993,""
6,15352,""
2,15257,""
14310,14056,""
14520,14593,""
14521,15055,""
4,14179,""
1,15168,""
13128,13699,""
13112,14092,""
13053,13740,""
1,15504,""
14962,14964,""
13123,13836,""
13060,14482,""
2,14309,""
14177,14018,""
13068,13972,""
1,14673,""
6,13613,""
13060,14507,""
2,13710,""
14999,15021,""
6,15520,""
13125,13593,""
1,15262,""
13060,15090,""
13060,15181,""
6,14609,""
14478,13719,""
2,13755,""
2,15210,""
13125,14156,""
2,15296,""
1,15377,""
1,15267,""
14683,15237,""
14664,15488,""
13060,14407,""
6,13956,""
14478,13808,""
14666,14769,""
2,13732,""
1,14568,""
13137,14003,""
13060,15067,""
14274,13962,""
1,14439,""
6,15023,""
2,14390,""
14478,14081,""
14665,15053,""
13125,14169,""
6,15509,""
13060,15524,""
13036,15527,""
6,15324,""
1,14715,""
13125,13667,""
6,15267,""
14665,15495,""
2,14610,""
13053,14002,""
14342,15230,""
2,14979,""
14341,14078,""
4,13883,""
2,14141,""
13113,13663,""
13123,13738,""
14520,15360,""
2,14120,""
14478,14087,""
14274,14233,""
13035,15359,""
1,13726,""
4,14117,""
13035,14317,""
6,15476,""
14478,14020,""
2,15103,""
13036,15468,""
2,15388,""
14945,14979,""
13137,13647,""
13157,14069,""
6,14571,""
6,15259,""
13060,14613,""
14263,14247,""
14478,13875,""
1,14233,""
14478,15171,""
1,15007,""
2,13995,""
2,14317,""
13053,14170,""
2,13753,""
2,14030,""
1,15444,""
13120,15152,""
2,14605,""
2,15377,""
1,13623,""
14528,13864,""
13060,15452,""
14679,14747,""
2,14411,""
1,15294,""
6,15332,""
15481,15508,""
2,14413,""
14520,14567,""
14262,13681,""
13060,15091,""
13035,15198,""
14665,15482,""
6,14053,""
2,15506,""
14528,14078,""
2,14422,""
13068,13977,""
6,14249,""
13121,13605,""
2,14350,""
6,15345,""
2,14179,""
14478,13928,""
13133,15182,""
13136,13788,""
2,15447,""
2,14048,""
1,14787,""
1,15192,""
1,14951,""
13060,14435,""
13125,14066,""
4,13957,""
1,13664,""
1,13894,""
13120,13605,""
1,14407,""
2,15034,""
6,15507,""
2,15382,""
2,13871,""
2,14475,""
14012,13979,""
13124,14304,""
2,14580,""
13036,15450,""
13060,14368,""
14478,15148,""
2,14991,""
12301,14120,""
1,15122,""
14478,13807,""
13119,13618,""
2,15283,""
6,13648,""
2,13747,""
13060,14321,""
13060,14356,""
2,15285,""
2,15375,""
13036,15408,""
6,14732,""
1,13661,""
1,14306,""
6,14052,""
14478,14120,""
14944,15014,""
1,15116,""
14478,14509,""
6,15221,""
13149,13857,""
2,15184,""
6,13708,""
14721,15146,""
6,14611,""
14261,14213,""
1,14109,""
14683,15215,""
2,14312,""
2,14561,""
2,15012,""
1,14056,""
14342,14252,""
13112,13877,""
13135,13704,""
13035,15527,""
13122,13743,""
2,14565,""
6,14600,""
2,13967,""
1,15113,""
14696,15193,""
13053,14028,""
2,15516,""
4,14112,""
14521,15404,""
2,14205,""
1,14092,""
14274,15231,""
14342,14397,""
1,14304,""
1,14323,""
6,14725,""
6,13880,""
2,14147,""
14952,14989,""
2,14568,""
1,15269,""
13060,14606,""
14521,15514,""
14944,14978,""
13060,14522,""
6,15223,""
13125,13691,""
6,15503,""
2,14067,""
1,14967,""
6,14634,""
1,14638,""
2,15126,""
14310,13737,""
6,15043,""
6,13784,""
1,13829,""
13060,14651,""
2,14087,""
13118,13736,""
14478,15255,""
2,13997,""
1,14283,""
13060,15533,""
2,13600,""
13053,13689,""
14341,14044,""
14478,14014,""
12301,13993,""
1,13981,""
6,14457,""
2,13852,""
13060,15183,""
2,14019,""
2,14450,""
1,15461,""
13129,14144,""
13116,14632,""
14695,14812,""
14682,15288,""
14683,15192,""
6,13977,""
1,13957,""
15481,15312,""
2,14553,""
1,13887,""
12301,13984,""
13060,15245,""
14478,13803,""
2,15118,""
14521,15100,""
13053,13694,""
14682,14776,""
1,15171,""
13123,13970,""
6,15489,""
6,15168,""
13053,13817,""
13053,13670,""
14478,13951,""
13125,13789,""
14521,14560,""
14665,15044,""
14664,15108,""
13136,14065,""
2,13767,""
6,14395,""
13124,13594,""
13036,15477,""
2,15047,""
14478,13952,""
1,14559,""
14478,14515,""
14274,15299,""
14478,14108,""
2,14068,""
6,15256,""
12301,13682,""
13035,15360,""
13125,13962,""
1,15018,""
1,14479,""
13035,15505,""
13136,13802,""
14665,15496,""
13121,14307,""
14478,14086,""
2,15302,""
13124,14317,""
6,14555,""
1,14181,""
1,13943,""
14699,15254,""
1,14954,""
13125,13830,""
1,15048,""
6,13808,""
4,13765,""
12301,13767,""
1,15106,""
14952,15032,""
14952,14988,""
14274,13649,""
14528,14119,""
13036,15484,""
14227,13759,""
13125,14337,""
6,14604,""
2,13937,""
1,14215,""
13060,15132,""
1,15109,""
14012,13973,""
2,14634,""
2,14589,""
6,14428,""
14664,15509,""
2,13936,""
1,15240,""
13125,13858,""
6,14967,""
13120,13968,""
6,13731,""
6,14418,""
13053,15178,""
14521,15400,""
14478,13816,""
13053,14107,""
14478,13965,""
1,14626,""
14013,14045,""
13121,13843,""
4,13876,""
1,15490,""
14521,15347,""
2,15187,""
1,13760,""
6,14066,""
2,14447,""
14478,15137,""
6,15532,""
14478,14386,""
2,13649,""
2,15149,""
14680,14700,""
14478,13944,""
13152,14331,""
6,15098,""
14274,15066,""
14999,14997,""
13060,15415,""
1,13684,""
14341,13820,""
13036,15533,""
2,13953,""
2,14010,""
6,14359,""
6,13911,""
14521,15518,""
2,13867,""
6,15443,""
14274,13814,""
6,14515,""
2,13642,""
6,15122,""
6,15508,""
1,15015,""
14528,13859,""
13134,14226,""
13035,15130,""
14341,14409,""
13119,13725,""
1,13665,""
1,14648,""
13036,15502,""
1,14139,""
1,14475,""
13121,13669,""
14274,14549,""
14521,15380,""
6,14371,""
1,13757,""
6,14349,""
1,13613,""
2,15275,""
4,13897,""
6,15157,""
1,15289,""
6,13858,""
14696,15221,""
6,14958,""
6,15068,""
1,14493,""
1,15525,""
13135,13660,""
13159,14061,""
13119,13749,""
6,15006,""
12301,14000,""
2,14328,""
15481,15395,""
6,15273,""
2,15062,""
14679,15301,""
6,15464,""
14478,14111,""
2,15439,""
2,15085,""
13060,14398,""
1,13617,""
2,14240,""
1,14052,""
2,14226,""
14478,15092,""
6,15215,""
13137,13806,""
6,15444,""
1,15414,""
14682,14701,""
13131,13977,""
14478,14149,""
6,14361,""
14520,14579,""
13135,14139,""
14478,14312,""
4,14045,""
6,13745,""
14198,14019,""
13036,15500,""
1,14145,""
1,14675,""
14680,14804,""
14478,14338,""
1,13962,""
1,15083,""
12301,14133,""
6,13711,""
13129,13596,""
14521,14557,""
13053,14382,""
1,14558,""
13060,15148,""
14520,15061,""
13136,13814,""
6,13831,""
13053,15174,""
6,15048,""
14478,14421,""
2,13111,""
14952,15031,""
13060,14648,""
14952,14983,""
14664,15507,""
6,13617,""
13060,14499,""
1,14168,""
2,15177,""
2,15449,""
14666,15224,""
6,15001,""
2,14498,""
1,15293,""
4,13940,""
2,15508,""
1,14392,""
2,15303,""
13053,15230,""
13060,14650,""
1,14222,""
13119,13640,""
14274,15139,""
6,14673,""
6,15085,""
15481,15492,""
1,15515,""
13136,13673,""
14310,13944,""
13119,13742,""
6,15031,""
14263,13871,""
13060,13698,""
1,13956,""
13124,13703,""
14478,13662,""
14683,15202,""
1,13636,""
14664,15296,""
1,13638,""
14274,13952,""
13136,13896,""
1,15010,""
1,13683,""
14817,15291,""
1,14322,""
6,13943,""
13036,15454,""
1,15157,""
1,15087,""
6,14248,""
14520,15187,""
14665,15091,""
13122,13787,""
6,13593,""
1,13634,""
6,15088,""
2,15318,""
1,14767,""
14478,15120,""
6,14450,""
6,13962,""
1,14644,""
13117,14071,""
1,13938,""
6,14975,""
2,15121,""
13035,15444,""
1,15286,""
13060,14500,""
14274,13826,""
6,15014,""
13060,14443,""
6,15188,""
1,13931,""
14186,14036,""
2,15221,""
13113,13899,""
14478,15078,""
14528,13896,""
14342,14453,""
6,14345,""
6,15296,""
13060,14549,""
13124,13944,""
1,14459,""
1,14519,""
14274,14649,""
1,14003,""
13060,14641,""
2,15357,""
14013,13985,""
6,13924,""
1,14309,""
14342,14549,""
13151,13864,""
1,13697,""
15481,15349,""
13147,13639,""
2,14315,""
13053,14010,""
1,15130,""
14520,14568,""
13119,13800,""
13060,15145,""
2,15227,""
2,14994,""
2,14148,""
1,13682,""
13060,14376,""
14521,15519,""
6,14996,""
2,14651,""
14664,15141,""
13128,14144,""
1,14048,""
1,15395,""
13060,14409,""
13053,15209,""
6,14061,""
2,14424,""
13137,13769,""
13114,13965,""
2,14073,""
6,15435,""
14310,14076,""
2,13872,""
2,14389,""
13129,13757,""
13036,15430,""
14478,13899,""
14342,14426,""
6,14756,""
13035,15487,""
2,13964,""
14013,13595,""
14528,15215,""
6,14182,""
15481,15491,""
13035,15435,""
14478,15310,""
6,13834,""
14521,14536,""
6,15232,""
6,14308,""
14944,14957,""
2,14174,""
14478,14364,""
1,15358,""
2,14049,""
14478,13705,""
13121,14127,""
14953,15010,""
1,14615,""
2,14564,""
6,14949,""
6,15287,""
1,14387,""
4,14031,""
2,15331,""
13136,13777,""
14478,14049,""
14478,13863,""
2,15494,""
14528,15300,""
6,13602,""
2,13692,""
1,15354,""
2,15485,""
1,15304,""
13133,14067,""
14665,15488,""
1,14147,""
2,15203,""
14679,15117,""
1,15388,""
14013,13835,""
1,14028,""
2,15191,""
2,14438,""
13146,13957,""
1,13753,""
14478,13810,""
1,15469,""
2,15190,""
6,15162,""
6,14490,""
14962,15038,""
6,14412,""
12301,13809,""
6,15406,""
1,14508,""
6,14080,""
6,15244,""
14521,14629,""
14342,14224,""
4,14311,""
14478,13725,""
2,13954,""
13137,13963,""
1,13928,""
2,14388,""
14528,15275,""
13136,14115,""
6,14387,""
1,15471,""
1,14206,""
2,13901,""
6,13744,""
1,15423,""
1,14019,""
3,13023,""
13116,13602,""
1,14408,""
13060,15438,""
1,15222,""
13117,14632,""
6,15355,""
1,14235,""
13060,15472,""
13060,15238,""
14478,13607,""
6,15472,""
13124,13789,""
13141,13980,""
6,15147,""
14666,15209,""
1,14545,""
6,15528,""
1,13850,""
1,14976,""
2,14217,""
6,15467,""
6,14327,""
2,15446,""
14683,15259,""
2,13716,""
1,14588,""
13036,15449,""
6,15362,""
2,13956,""
13036,15401,""
14478,15246,""
1,15306,""
1,14510,""
1,15528,""
1,14128,""
14274,14107,""
1,14321,""
12301,13871,""
13152,13675,""
13060,15348,""
13151,13938,""
2,14460,""
6,14214,""
14520,14571,""
1,15369,""
1,13594,""
14478,13714,""
14478,13743,""
14478,14143,""
14478,14056,""
6,14715,""
1,13698,""
13130,13111,""
1,15298,""
13035,15368,""
14686,15205,""
6,15196,""
2,13863,""
14520,15373,""
13129,13824,""
1,14677,""
13053,13731,""
13121,13723,""
6,14590,""
13035,15508,""
14665,15111,""
13122,13674,""
1,13865,""
14945,14976,""
13153,13686,""
6,14016,""
6,13910,""
14263,13697,""
15481,15336,""
15458,15459,""
6,14617,""
14478,15223,""
2,15459,""
13053,14117,""
2,14086,""
2,14037,""
2,13791,""
6,14321,""
14478,14611,""
6,14536,""
6,15204,""
6,14448,""
4,13632,""
4,14142,""
2,13597,""
1,15077,""
13142,13621,""
2,14967,""
1,15258,""
1,14753,""
6,15501,""
6,15206,""
13137,13916,""
6,14143,""
14478,15251,""
2,15269,""
13124,13761,""
14521,15450,""
1,15094,""
13053,13827,""
2,13674,""
14478,14549,""
14520,15075,""
2,14058,""
13060,15285,""
2,14572,""
14666,14955,""
14478,14241,""
13137,13846,""
1,13637,""
13036,15129,""
14521,15073,""
13131,14167,""
2,14070,""
1,13663,""
1,14031,""
1,15226,""
1,13936,""
1,13615,""
2,15279,""
6,15017,""
2,15266,""
13060,14440,""
14521,15375,""
6,14629,""
14155,14239,""
13125,13820,""
6,15454,""
6,15265,""
6,15378,""
13036,15405,""
14665,15142,""
2,14971,""
14274,14371,""
2,15364,""
6,14616,""
2,15503,""
13036,14277,""
1,15308,""
1,15498,""
1,13599,""
6,14508,""
13053,14167,""
1,14001,""
14944,15006,""
13125,13811,""
1,14428,""
6,15247,""
14750,15243,""
1,15253,""
13053,13853,""
1,14380,""
13036,15371,""
12301,13815,""
1,14421,""
1,15522,""
6,13791,""
1,13779,""
4,13946,""
3,15414,""
1,15100,""
15481,15293,""
13122,13650,""
6,15051,""
13060,15384,""
1,13863,""
2,13858,""
13060,14610,""
13053,13725,""
6,15058,""
2,14021,""
14274,15226,""
6,13842,""
13120,14127,""
13124,14049,""
14013,14219,""
14750,15242,""
1,13715,""
1,14605,""
12301,13888,""
1,13745,""
13135,14211,""
13112,13619,""
6,14354,""
1,15450,""
13128,13596,""
14716,14715,""
14944,14969,""
13036,15389,""
1,14523,""
1,15457,""
14520,14601,""
12301,14018,""
2,13609,""
1,15273,""
1,15427,""
2,15295,""
1,15467,""
2,15102,""
2,14747,""
6,15181,""
2,15492,""
6,15000,""
14342,14375,""
2,15490,""
3,14123,""
2,14612,""
4,13733,""
2,13949,""
15481,15506,""
2,14497,""
13053,13961,""
13119,13610,""
14478,13925,""
14478,15320,""
1,13804,""
2,15504,""
2,13682,""
14721,14814,""
13036,14496,""
13068,14010,""
4,13691,""
6,14534,""
14953,15031,""
14478,14024,""
1,15366,""
13124,13667,""
6,14453,""
14478,13630,""
14520,14569,""
1,15156,""
6,14330,""
13120,14073,""
13060,15424,""
13036,15452,""
1,14595,""
14478,13950,""
14478,14473,""
14274,14279,""
2,15429,""
13136,13846,""
14478,14451,""
2,14109,""
1,13669,""
1,15470,""
14310,14156,""
13035,15502,""
2,15192,""
13036,15440,""
13035,15330,""
2,15509,""
2,14471,""
2,14470,""
4,13862,""
1,13827,""
1,15317,""
6,15462,""
6,13776,""
14274,14375,""
14669,14792,""
6,14340,""
1,14252,""
14478,14592,""
2,14273,""
14478,13594,""
14665,15485,""
1,14671,""
13053,13957,""
13135,13879,""
13060,15465,""
2,15281,""
2,15074,""
6,15216,""
13053,13851,""
13060,15185,""
13060,14489,""
6,15190,""
6,15193,""
13112,13863,""
1,14584,""
14478,14017,""
2,15175,""
1,14531,""
14478,13987,""
13060,15152,""
6,15304,""
14342,14368,""
6,15149,""
6,14678,""
14682,15251,""
13138,13634,""
14695,15218,""
12301,13764,""
13125,13923,""
14664,15144,""
14667,15279,""
14520,15128,""
14229,13906,""
13123,13722,""
6,15205,""
2,14966,""
13060,15170,""
13113,14278,""
1,14253,""
6,14002,""
6,15306,""
14478,13852,""
13036,15391,""
2,14602,""
13036,15126,""
2,13596,""
1,14221,""
14274,14473,""
14520,15404,""
14478,14043,""
6,14487,""
14478,13619,""
14682,14735,""
13113,14111,""
13036,15528,""
14110,14007,""
1,15330,""
14520,14574,""
2,13667,""
13035,15525,""
6,15492,""
12301,13875,""
13060,15478,""
13135,13730,""
15481,15157,""
2,14562,""
14478,13639,""
14274,14039,""
13152,13658,""
1,15121,""
13125,14043,""
12301,14032,""
14520,14602,""
2,14433,""
13135,13976,""
6,15018,""
1,14335,""
6,14076,""
14478,13666,""
13035,15334,""
13125,13821,""
13126,14083,""
14478,14174,""
2,14321,""
12301,13728,""
2,13754,""
13060,15046,""
1,14646,""
13053,13801,""
1,15091,""
14520,14600,""
1,15078,""
2,15133,""
13060,15310,""
13136,13950,""
1,15459,""
14945,15030,""
14683,15161,""
6,13986,""
1,15462,""
13137,13607,""
2,14023,""
14528,14253,""
3,13945,""
4,13811,""
6,13878,""
13053,13815,""
15481,15504,""
1,13921,""
6,15293,""
1,14416,""
13035,15499,""
2,13065,""
1,15371,""
13060,15437,""
13124,13812,""
13035,15412,""
1,15008,""
13060,15150,""
6,15478,""
2,14597,""
6,14125,""
13136,13947,""
13139,13741,""
6,14564,""
13036,15236,""
6,15485,""
2,15386,""
14478,13760,""
14274,14077,""
2,15151,""
6,15094,""
14665,15502,""
6,15276,""
1,13800,""
13119,13698,""
1,14361,""
1,15454,""
13060,15352,""
6,14464,""
14716,14761,""
6,14424,""
1,13848,""
13060,15140,""
13036,15414,""
13129,13753,""
14520,14564,""
2,13655,""
6,15030,""
1,13787,""
6,15012,""
1,13780,""
14961,14993,""
14521,14600,""
13060,14439,""
6,15143,""
1,15357,""
6,15369,""
2,14056,""
15481,15286,""
13136,13929,""
14478,13618,""
13119,13651,""
1,15533,""
6,13676,""
13053,15250,""
13053,14375,""
13069,13922,""
6,15280,""
6,15097,""
2,15443,""
13053,15063,""
6,13920,""
13036,15503,""
6,14518,""
2,15476,""
2,15398,""
13125,14047,""
1,15101,""
14478,14488,""
6,14304,""
1,13706,""
6,14024,""
13053,14407,""
12301,13887,""
14264,13652,""
14478,14426,""
1,13626,""
1,15086,""
13113,13911,""
13136,13806,""
13036,15497,""
1,14312,""
12301,13972,""
14342,15226,""
2,15413,""
14274,15171,""
13035,15528,""
2,14672,""
14478,14070,""
1,14634,""
13035,15468,""
1,14353,""
1,14572,""
14953,15459,""
1,13939,""
14478,15292,""
13134,13941,""
1,14467,""
1,14303,""
2,15527,""
14013,13729,""
2,13618,""
6,14968,""
2,14501,""
1,15429,""
14945,15022,""
6,14493,""
1,14315,""
1,13740,""
13060,15097,""
13132,14067,""
13060,14388,""
14520,14566,""
14478,13777,""
6,13903,""
2,15417,""
1,14085,""
1,14339,""
6,15315,""
13060,15077,""
14952,15009,""
1,14116,""
2,14272,""
13125,13661,""
1,14141,""
6,15128,""
6,14546,""
1,14220,""
6,15389,""
13128,13362,""
1,14242,""
14478,14164,""
14664,15490,""
1,15266,""
14342,14349,""
13122,14142,""
2,13742,""
6,14580,""
14478,13879,""
13035,15147,""
2,14988,""
1,15530,""
13125,14130,""
6,15447,""
14478,13598,""
2,14400,""
6,15110,""
2,14084,""
13119,13630,""
13053,13946,""
13136,13819,""
2,15273,""
14679,15208,""
13053,13828,""
13053,13632,""
2,13757,""
1,14148,""
13123,14000,""
14227,14321,""
14100,14105,""
2,15407,""
14274,13673,""
1,13736,""
4,13887,""
14952,15027,""
15481,15500,""
6,14432,""
1,14320,""
14710,15219,""
14013,13774,""
6,14157,""
13060,14486,""
3,15032,""
2,13957,""
15481,15353,""
1,15023,""
1,14498,""
6,14445,""
14310,14544,""
15481,15202,""
1,13648,""
2,14636,""
6,13611,""
13113,13863,""
2,15021,""
13060,15096,""
13121,14073,""
2,15369,""
6,13813,""
13036,15483,""
2,14369,""
13053,14623,""
13135,13617,""
6,14605,""
13060,14432,""
13060,15229,""
1,15134,""
13120,13723,""
13125,13623,""
15481,15416,""
13060,15182,""
1,13996,""
1,14989,""
15481,15487,""
2,13675,""
1,13598,""
2,15400,""
2,14157,""
14679,15201,""
2,13845,""
1,14063,""
1,15105,""
1,14991,""
13071,13769,""
13129,14256,""
14520,14583,""
13053,13654,""
1,14070,""
2,13362,""
13035,15460,""
1,13730,""
13035,15517,""
14695,15190,""
2,14678,""
1,15030,""
13129,13752,""
6,13795,""
13036,15514,""
6,15491,""
1,15385,""
6,13738,""
13121,15152,""
13121,13888,""
13053,14213,""
13035,15375,""
1,13888,""
2,13701,""
14012,13676,""
14274,13947,""
13036,15330,""
2,14510,""
14520,14532,""
13060,15456,""
13060,15369,""
1,14088,""
2,15084,""
1,15126,""
1,13362,""
6,15008,""
14664,15336,""
14274,14498,""
2,15450,""
2,13989,""
13130,13851,""
14683,14701,""
13035,15141,""
6,15239,""
6,13967,""
1,15237,""
13035,15496,""
14944,15007,""
1,13678,""
6,14337,""
1,15535,""
13060,15467,""
6,14630,""
13060,14625,""
1,14538,""
1,15281,""
13123,13636,""
13158,13745,""
6,14047,""
2,15165,""
6,15158,""
1,13855,""
1,13946,""
2,14105,""
13150,14206,""
6,14517,""
1,13690,""
2,15324,""
13122,13677,""
13053,13859,""
13124,13760,""
6,15219,""
13146,13646,""
2,14092,""
2,13708,""
6,13966,""
6,14384,""
13118,13805,""
6,15269,""
2,15189,""
13070,13930,""
1,15436,""
6,15156,""
6,15056,""
13035,15391,""
1,14505,""
6,13901,""
13036,15119,""
1,14258,""
6,15129,""
14665,15509,""
6,13954,""
14478,13649,""
4,14243,""
15481,15162,""
14665,15110,""
6,14036,""
2,15000,""
13136,13839,""
13123,13713,""
2,15259,""
14478,14220,""
6,15404,""
6,13661,""
14478,14527,""
6,15197,""
13136,13828,""
1,15070,""
13153,13739,""
14099,14037,""
2,15050,""
13134,13612,""
14962,14993,""
2,15340,""
14521,14556,""
14478,13961,""
2,14499,""
2,14220,""
13130,13912,""
6,14701,""
6,14466,""
13146,13641,""
2,13830,""
13060,15267,""
2,15208,""
2,14586,""
14665,15296,""
4,14239,""
2,15291,""
1,13589,""
13053,13897,""
14520,14674,""
1,13909,""
13125,13761,""
12301,13844,""
2,13604,""
2,14329,""
15481,15178,""
1,13631,""
14696,14812,""
6,13879,""
2,15474,""
15481,15229,""
1,14518,""
6,13578,""
2,13739,""
13035,15506,""
14274,13760,""
1,14624,""
14478,13922,""
6,13595,""
6,15248,""
14342,15283,""
1,15384,""
13123,14091,""
14683,15196,""
14710,15290,""
2,15239,""
13035,14277,""
2,15013,""
13150,14204,""
13150,13733,""
14478,13673,""
13036,15448,""
14520,14215,""
14177,14029,""
14342,14502,""
6,15526,""
13135,13766,""
13135,13715,""
1,13578,""
2,15231,""
2,14697,""
1,14080,""
1,13722,""
2,15219,""
6,14082,""
1,14554,""
14478,13634,""
6,14388,""
14274,14202,""
13125,14086,""
6,15135,""
13125,13708,""
6,14216,""
14274,14115,""
14478,14377,""
13060,14358,""
14478,14345,""
13060,15088,""
14263,14340,""
13053,13887,""
13123,13981,""
1,15118,""
13036,15366,""
14194,14025,""
2,13821,""
13129,14064,""
2,15288,""
6,15053,""
1,14424,""
13123,13787,""
6,14512,""
2,14130,""
6,13644,""
13137,14303,""
1,15405,""
14682,15202,""
13112,13643,""
2,14054,""
13118,13796,""
13136,14078,""
13134,13880,""
14478,15206,""
14342,14279,""
13036,15489,""
14945,14956,""
1,15516,""
6,14083,""
14521,14534,""
6,13861,""
14274,14397,""
2,15217,""
6,14470,""
1,15080,""
14520,15378,""
2,14020,""
1,14249,""
2,15158,""
2,14581,""
13060,15235,""
13152,13971,""
13113,13954,""
14478,13864,""
6,14553,""
1,14487,""
13036,15494,""
13118,14254,""
2,15131,""
14478,14057,""
1,15344,""
6,14539,""
4,14268,""
6,14620,""
1,13801,""
6,14783,""
1,15143,""
13036,15186,""
2,14449,""
1,15310,""
2,13842,""
1,15055,""
14710,15227,""
1,15271,""
2,13836,""
13137,14326,""
13036,15116,""
14478,13975,""
4,13654,""
2,14461,""
2,13762,""
14998,15028,""
12301,13974,""
14478,14259,""
1,13688,""
13036,15409,""
1,14423,""
15481,15298,""
2,15415,""
2,14062,""
2,15317,""
13124,14132,""
2,13890,""
6,13763,""
13150,13966,""
6,14561,""
6,14017,""
2,14735,""
14682,15156,""
6,15195,""
2,14124,""
6,15240,""
14478,13671,""
1,15220,""
6,15375,""
6,14034,""
14683,15292,""
13035,15472,""
1,14617,""
14012,13784,""
6,14635,""
1,14055,""
14478,15132,""
1,14462,""
13035,15421,""
15481,15269,""
13035,15341,""
13112,13936,""
6,15433,""
13120,13804,""
4,13777,""
2,15130,""
15481,15262,""
13120,14307,""
13118,13742,""
14520,15152,""
14342,14488,""
13053,15102,""
2,13888,""
2,15163,""
2,14587,""
2,13651,""
13036,14674,""
14528,15251,""
13120,14005,""
14520,15344,""
14521,15186,""
6,14431,""
6,14957,""
1,14202,""
1,14946,""
14520,14554,""
6,15164,""
6,14497,""
6,14420,""
14679,15266,""
6,15191,""
13060,14369,""
6,15517,""
2,15036,""
