idst,idstMember,filter
1,24836,""
16500,18320,""
2,22653,""
6,13796,""
13932,15729,""
1,17868,""
13096,24279,""
1,19317,""
2,24612,""
16506,20767,""
26217,25506,""
6,21664,""
6,24333,""
1,22859,""
15864,18925,""
23051,18526,""
15864,17783,""
2,18655,""
15864,24560,""
13346,14223,""
13029,14404,""
13220,22718,""
16506,17606,""
13073,22616,""
19975,18786,""
1,19905,""
19876,21395,""
1,26367,""
15864,24454,""
1,25719,""
2,17176,""
15864,21546,""
16506,20755,""
13067,15889,""
13201,13887,""
13064,16594,""
6,18257,""
2,26819,""
13119,14684,""
6,15965,""
6,21893,""
15864,19189,""
13070,24088,""
2,24821,""
2,26741,""
13932,15128,""
1,24106,""
13200,25823,""
1,18083,""
13932,15069,""
13932,15717,""
2,24887,""
16232,22051,""
13064,13418,""
13085,21920,""
13043,17796,""
13071,21752,""
13043,18484,""
6,15791,""
2,13264,""
16506,19803,""
13932,13758,""
2,24631,""
2,21163,""
13092,21425,""
13217,23071,""
1,26790,""
2,21570,""
6,25747,""
1,14773,""
6,26958,""
6,17372,""
13173,18902,""
15864,18062,""
2,26151,""
2,20585,""
13126,25625,""
13042,25138,""
16232,17823,""
2,25339,""
1,24883,""
1,23875,""
6,25457,""
6,24898,""
6,15915,""
16506,16422,""
13082,26564,""
21101,20993,""
1,18177,""
1,25795,""
6,21361,""
13148,26115,""
14007,24701,""
2,25525,""
1,25602,""
15864,20713,""
6,24875,""
13082,16122,""
6,21157,""
6,20162,""
1,22298,""
2,22093,""
2,17736,""
6,22699,""
2,18461,""
13220,16729,""
13083,15477,""
13072,24057,""
13061,26327,""
2,19609,""
2,16494,""
2,17740,""
13061,17938,""
2,21397,""
6,17958,""
1,13251,""
2,19071,""
16506,20270,""
1,25821,""
1,24690,""
1,22672,""
16506,24203,""
6,13433,""
13092,17406,""
13220,19198,""
2,25773,""
13092,22639,""
16506,22875,""
15864,18886,""
13044,19074,""
16506,22324,""
15864,17359,""
6,15032,""
25226,26376,""
13063,23170,""
1,26831,""
16232,19234,""
1,17176,""
2,23244,""
13148,26643,""
1,13631,""
15363,14630,""
6,14048,""
13932,18557,""
13035,16111,""
2,18422,""
6,19818,""
1,13607,""
15864,18999,""
1,20185,""
2,25709,""
2,13458,""
6,20896,""
13116,17003,""
1,18627,""
16232,21563,""
6,25865,""
13044,19669,""
23434,21761,""
13120,21783,""
23729,26534,""
6,13481,""
1,16937,""
2,25336,""
16506,18518,""
2,13237,""
16232,21179,""
16826,23243,""
2,17242,""
6,21039,""
13932,16182,""
13118,14587,""
16506,19126,""
2,14567,""
15864,17307,""
2,17839,""
13064,25959,""
13072,14351,""
13932,17431,""
13092,23891,""
16506,19185,""
16506,22784,""
16232,21551,""
23657,26186,""
2,15529,""
1,19080,""
15864,20962,""
13092,19246,""
13156,15935,""
13218,24243,""
2,26946,""
1,26923,""
1,21094,""
13035,15547,""
15864,17524,""
16506,17385,""
6,24486,""
13035,14626,""
13121,26711,""
6,18103,""
21104,25145,""
1,13693,""
16506,21342,""
13467,22290,""
1,18451,""
16506,19187,""
16232,17079,""
6,18498,""
13092,22734,""
6,26913,""
13932,17982,""
13061,17576,""
15864,18442,""
2,26800,""
15864,24355,""
2,19948,""
13073,21715,""
13346,13635,""
13082,15479,""
13162,15530,""
15864,23814,""
21980,22574,""
13071,19419,""
6,21711,""
13092,20498,""
13160,16372,""
15864,18233,""
13045,18952,""
2,16615,""
18548,19811,""
13162,24427,""
13121,25215,""
16232,24326,""
6,19427,""
15864,18765,""
13932,13755,""
13070,20986,""
6,21917,""
2,21449,""
19981,25691,""
2,20879,""
13960,15166,""
2,18256,""
1,22505,""
15864,20249,""
2,19355,""
13035,13916,""
23409,25499,""
1,16898,""
13063,13256,""
6,25726,""
6,24606,""
6,26018,""
16232,19785,""
1,25974,""
13058,16684,""
2,25506,""
13200,16543,""
15864,16028,""
13116,15837,""
13108,16834,""
1,17611,""
13162,15666,""
2,20735,""
2,19267,""
6,26578,""
13109,22988,""
14014,13953,""
1,26890,""
23050,20562,""
16232,18456,""
2,18721,""
13932,14675,""
16506,17067,""
16506,18688,""
13082,17121,""
1,14145,""
2,21090,""
6,21321,""
15864,19809,""
6,13939,""
2,18672,""
13035,13973,""
6,19806,""
2,18894,""
6,15321,""
1,26514,""
1,16799,""
1,21446,""
1,24600,""
6,19573,""
15864,23059,""
21041,24872,""
13065,17467,""
13065,15564,""
13148,20286,""
13035,14926,""
15864,23821,""
16506,17410,""
1,19017,""
1,19252,""
1,24193,""
15864,24458,""
2,21771,""
1,17575,""
16828,25924,""
6,16259,""
2,14465,""
13120,25327,""
6,15738,""
16232,17363,""
1,26027,""
13346,13989,""
13070,26005,""
13159,14139,""
16506,20358,""
6,20558,""
24091,24140,""
18839,15221,""
13092,19241,""
13064,15770,""
13160,17431,""
16232,16701,""
13932,15549,""
2,23176,""
1,26372,""
23624,21203,""
13073,17967,""
2,25679,""
13035,14923,""
2,25721,""
13072,24039,""
6,21127,""
1,13982,""
1,15496,""
25290,24175,""
19976,21977,""
15574,22872,""
6,24923,""
2,21220,""
1,20427,""
6,22128,""
2,21444,""
1,17860,""
21981,22635,""
6,24604,""
15864,17564,""
1,22499,""
13200,25527,""
2,26126,""
1,20125,""
15864,20496,""
6,21916,""
1,24871,""
23622,18499,""
13151,17617,""
6,16667,""
13073,20998,""
13346,14025,""
13070,13976,""
1,17366,""
16506,18248,""
13035,15494,""
13126,25565,""
2,24677,""
13053,13690,""
6,17341,""
13064,13287,""
13043,25716,""
1,21530,""
6,19039,""
23608,25449,""
16506,21094,""
2,26313,""
23511,21539,""
13162,24517,""
13091,22109,""
16232,16850,""
23422,27072,""
26210,26518,""
16232,16553,""
1,22076,""
2,19014,""
16232,24251,""
16232,17333,""
13083,26941,""
13932,15060,""
1,22816,""
1,21766,""
6,21141,""
1,21561,""
6,16459,""
2,17141,""
13148,22681,""
13089,26911,""
2,15231,""
1,22138,""
6,22973,""
2,17371,""
13091,19776,""
13083,13231,""
6,18932,""
6,15662,""
2,15794,""
16232,14614,""
13071,24068,""
1,13024,""
13162,14566,""
13218,25341,""
13163,14661,""
13061,13522,""
13162,19344,""
13072,21290,""
1,14080,""
6,17187,""
13072,17663,""
15864,21098,""
14023,17179,""
19901,21706,""
6,16219,""
1,16366,""
13064,24690,""
13061,24234,""
1,25077,""
6,17739,""
6,24038,""
6,18319,""
6,17630,""
1,13836,""
13932,15837,""
21429,22659,""
1,22424,""
6,22806,""
6,21284,""
2,25831,""
16232,16876,""
13162,16177,""
13071,14924,""
21980,22490,""
13035,13796,""
23658,22049,""
16506,18263,""
13071,21102,""
1,18628,""
13073,24887,""
13082,23967,""
6,26561,""
13346,13847,""
15574,24177,""
13065,19181,""
15864,18244,""
13060,14804,""
6,25496,""
13218,26688,""
2,20714,""
2,16960,""
2,25061,""
1,14554,""
6,21659,""
2,18865,""
6,20676,""
13217,13790,""
2,19100,""
19989,21550,""
16232,16853,""
23537,24082,""
2,15116,""
1,20368,""
6,26051,""
6,26120,""
1,26129,""
6,18433,""
15864,21072,""
13088,26911,""
15864,19241,""
13082,17671,""
1,25575,""
2,15230,""
13092,19640,""
1,23950,""
16506,19362,""
13042,26646,""
16232,17787,""
23489,21157,""
1,17400,""
2,24490,""
1,20978,""
13047,18851,""
1,20402,""
15864,19720,""
13060,24820,""
2,13713,""
2,19485,""
13172,18273,""
1,13297,""
2,14585,""
1,14817,""
16506,24564,""
16506,17612,""
25180,24798,""
13060,21919,""
6,18612,""
6,18899,""
13932,14429,""
6,23207,""
6,22514,""
1,18697,""
1,18285,""
23444,26819,""
16506,18419,""
2,19838,""
16825,21174,""
13035,15379,""
15864,17324,""
16232,21321,""
16506,20172,""
6,16202,""
2,26281,""
13082,13640,""
13060,26772,""
1,22058,""
6,26458,""
16232,17867,""
2,13824,""
2,14870,""
2,17689,""
6,19769,""
14006,18018,""
1,17083,""
2,25642,""
2,26913,""
16232,22349,""
13071,24952,""
2,24306,""
6,15470,""
6,19831,""
2,19781,""
16506,17312,""
2,22079,""
13383,13378,""
2,17401,""
1,16907,""
2,22150,""
13932,16180,""
1,21538,""
13053,13575,""
13091,26888,""
2,22820,""
23535,22904,""
13121,18299,""
13071,14921,""
1,18245,""
23754,18891,""
13082,23212,""
13072,22278,""
13932,15737,""
15864,21075,""
2,22492,""
1,19151,""
6,17665,""
23599,22714,""
6,21072,""
2,22166,""
16232,20392,""
6,17905,""
23649,17600,""
23763,16021,""
23679,21738,""
23549,22762,""
1,18128,""
6,21149,""
15864,21187,""
13200,26153,""
6,25600,""
6,26374,""
2,20486,""
16506,16831,""
13149,22503,""
6,17243,""
21428,22221,""
26850,26847,""
13060,14787,""
13035,13895,""
13932,16109,""
23050,21327,""
13346,13597,""
20421,18591,""
13208,24953,""
13073,21608,""
19979,21963,""
26412,26417,""
19845,21412,""
13035,14646,""
2,19571,""
19846,24382,""
1,23253,""
15864,17815,""
13163,24493,""
13162,16648,""
13064,20817,""
2,16424,""
6,16296,""
13106,24449,""
26215,26114,""
13126,25550,""
2,18988,""
2,17262,""
6,26199,""
13126,23268,""
14005,16474,""
13072,22324,""
13219,21301,""
6,14850,""
2,27088,""
1,26736,""
13163,22827,""
2,27047,""
23497,21085,""
2,13821,""
6,24940,""
1,21617,""
23051,25859,""
2,18610,""
2,16266,""
13220,24388,""
13073,22022,""
16232,20130,""
16232,21870,""
1,23194,""
1,23044,""
2,20507,""
15864,17101,""
13044,17877,""
2,15824,""
23467,18050,""
1,14850,""
1,22934,""
13932,14409,""
15864,18606,""
6,19035,""
2,25892,""
1,19146,""
2,25480,""
1,16865,""
6,22479,""
13092,14687,""
6,19582,""
1,24157,""
13051,23096,""
6,19060,""
15864,21311,""
2,18297,""
13163,15100,""
21622,22223,""
2,14599,""
1,27011,""
20678,20546,""
13035,14575,""
16506,16666,""
6,14702,""
2,22063,""
13162,17655,""
13070,21772,""
2,13324,""
13073,17587,""
1,22470,""
2,16923,""
16232,19152,""
2,20572,""
2,14558,""
15864,22833,""
13160,26491,""
1,19844,""
2,18946,""
6,15571,""
1,15329,""
6,18291,""
1,18062,""
15864,19716,""
2,19947,""
16232,15983,""
6,15235,""
13092,22742,""
2,25458,""
2,22358,""
2,20286,""
23562,18346,""
6,26723,""
15864,20720,""
6,21131,""
2,24122,""
6,19859,""
2,22369,""
13932,15255,""
1,24140,""
16499,18705,""
6,16574,""
6,24736,""
1,16213,""
1,17393,""
13932,15540,""
20678,20176,""
6,19251,""
13064,22376,""
13201,17507,""
6,20766,""
16232,18397,""
1,18436,""
2,21407,""
6,23905,""
16232,17350,""
15864,20378,""
2,18230,""
1,16815,""
2,15100,""
16232,17622,""
6,21351,""
23520,17052,""
1,22764,""
16232,16976,""
6,20323,""
1,24904,""
6,13912,""
2,17927,""
13932,19620,""
1,21376,""
13932,15920,""
2,21921,""
6,26887,""
1,26454,""
13092,17140,""
6,14447,""
1,13636,""
18666,19751,""
15864,16755,""
14625,14079,""
13074,13633,""
1,26336,""
2,18906,""
1,21668,""
2,24124,""
1,15398,""
2,20543,""
6,21842,""
23705,21152,""
1,21845,""
13061,14810,""
13468,26575,""
16232,19530,""
16506,17095,""
25040,25044,""
15864,18564,""
14023,16627,""
2,16284,""
1,19500,""
23424,22690,""
1,14341,""
15864,22692,""
13085,22062,""
2,17110,""
15864,17949,""
1,21528,""
13073,26072,""
1,13914,""
6,17172,""
16232,23010,""
16827,17983,""
16506,21216,""
13119,15784,""
13960,15233,""
20022,15905,""
13932,13783,""
13163,18109,""
16506,18213,""
13083,23082,""
2,20887,""
13062,14025,""
2,14412,""
13035,13419,""
16506,18471,""
1,21985,""
1,14415,""
13932,14755,""
13061,18244,""
25223,24570,""
13140,18344,""
6,17189,""
6,18522,""
13035,16817,""
13072,24350,""
6,16589,""
6,26017,""
2,26041,""
16506,18052,""
13091,20403,""
13092,19107,""
1,21162,""
13035,15125,""
6,16905,""
13932,18906,""
13160,15423,""
13467,21770,""
13346,14042,""
1,14322,""
6,18019,""
2,22683,""
15864,17981,""
16506,18933,""
19924,19920,""
16232,22369,""
1,17587,""
2,24048,""
2,15555,""
13091,16191,""
1,18522,""
13091,22368,""
13346,13851,""
23658,26579,""
16232,19050,""
13082,13874,""
2,26826,""
13439,22515,""
23440,19810,""
13960,15239,""
13148,22312,""
13078,13868,""
13346,14222,""
6,22821,""
16232,19528,""
6,15498,""
13148,20281,""
13056,26981,""
13065,14053,""
2,20752,""
19845,21507,""
1,25511,""
15864,19084,""
1,21767,""
13035,13968,""
13058,13807,""
1,23097,""
2,19043,""
13220,16787,""
2,23960,""
2,25206,""
15864,16961,""
13073,22370,""
23218,23221,""
6,15739,""
20875,18979,""
2,22797,""
16819,17020,""
14007,19190,""
16232,20239,""
2,16216,""
2,19468,""
2,24172,""
13035,13933,""
6,15325,""
13617,13510,""
2,16785,""
23444,26617,""
16506,16951,""
16232,19670,""
2,18518,""
2,25888,""
1,26904,""
2,16664,""
6,16760,""
19873,20864,""
2,26634,""
2,25492,""
15864,23846,""
2,15246,""
6,17411,""
1,19286,""
23737,17610,""
13162,15801,""
6,24794,""
6,19139,""
1,16802,""
2,22050,""
16506,22046,""
6,18711,""
13106,20240,""
6,19720,""
1,23267,""
2,21167,""
6,17419,""
13061,24149,""
2,16400,""
13091,20394,""
6,16729,""
16232,19766,""
13070,21944,""
16232,19613,""
1,24246,""
2,14581,""
1,20552,""
13056,13265,""
2,13790,""
13035,15443,""
13200,26985,""
6,25145,""
15864,21096,""
16506,18689,""
1,21261,""
14007,24777,""
16232,21768,""
2,20233,""
13092,19664,""
2,22939,""
6,23245,""
13092,23849,""
1,21174,""
13065,21601,""
6,17391,""
2,16890,""
13091,26797,""
13056,26660,""
6,15174,""
2,20211,""
15363,14570,""
13220,13339,""
16232,21456,""
2,25498,""
13108,23246,""
2,20601,""
2,21128,""
21980,22599,""
1,17382,""
6,17210,""
13163,19476,""
13932,13634,""
13468,21758,""
13035,15614,""
15864,17816,""
13932,17789,""
6,23230,""
16232,17413,""
6,23246,""
13162,14571,""
20010,18813,""
13932,15649,""
13126,25559,""
6,17029,""
1,18843,""
1,17525,""
13161,26767,""
13035,14126,""
13061,26880,""
2,19800,""
15864,21099,""
19991,23291,""
6,16415,""
13932,14502,""
13072,23191,""
6,13678,""
2,22089,""
6,24722,""
23601,24246,""
13162,22971,""
1,16187,""
6,20697,""
13065,25875,""
16506,18015,""
19981,27008,""
13035,14892,""
16232,21072,""
16506,20430,""
15864,19048,""
13932,14400,""
1,22586,""
2,21362,""
26225,26424,""
2,14903,""
13073,23930,""
6,25753,""
13346,15247,""
13091,20359,""
2,21405,""
6,14539,""
16506,18022,""
1,19490,""
13092,18461,""
23696,21193,""
13045,19324,""
2,27070,""
1,21423,""
6,24534,""
2,25140,""
2,21755,""
16232,16378,""
13035,14852,""
1,18218,""
13045,26150,""
16232,20895,""
1,15259,""
6,17072,""
16232,18029,""
6,15746,""
1,24632,""
13035,15765,""
1,14521,""
15864,21301,""
1,24098,""
23344,19114,""
1,16455,""
6,21625,""
13073,21168,""
23530,20246,""
16828,16932,""
13073,22847,""
13035,14062,""
13163,15505,""
19976,14273,""
2,24006,""
13071,15582,""
1,14504,""
1,25932,""
2,25114,""
15864,18034,""
6,22403,""
6,14204,""
1,15143,""
6,25704,""
13220,26812,""
21428,21445,""
6,22438,""
13201,16549,""
16232,24505,""
15864,20688,""
13091,25676,""
13117,14396,""
13932,15856,""
2,14890,""
13083,20310,""
6,20325,""
13035,15406,""
15864,22732,""
1,19054,""
2,20959,""
13035,16139,""
2,21465,""
13346,13674,""
13071,19221,""
2,15775,""
16232,19549,""
1,21461,""
6,13890,""
25279,24231,""
2,21810,""
13145,19381,""
13091,17455,""
1,17058,""
2,21463,""
1,15174,""
6,21558,""
16232,17341,""
13083,18289,""
1,15055,""
6,26990,""
13201,25133,""
1,22857,""
23550,22761,""
13064,16298,""
13072,17366,""
15864,16376,""
13932,14614,""
2,19038,""
13127,25638,""
13932,14129,""
23050,24843,""
1,22142,""
2,23035,""
13063,18799,""
6,17087,""
15864,19337,""
13162,19577,""
13060,25740,""
13035,13700,""
2,16297,""
26227,26013,""
1,26780,""
13932,15529,""
2,24915,""
2,16862,""
16827,16585,""
16232,22685,""
13813,26909,""
16825,21172,""
1,25321,""
2,16102,""
13162,18094,""
1,19767,""
1,25906,""
16506,18210,""
6,21452,""
4,15167,""
13065,24023,""
16506,22936,""
16232,19942,""
6,17854,""
13059,13450,""
1,18952,""
2,15837,""
13070,16656,""
6,16742,""
2,18185,""
15864,19447,""
16506,24455,""
6,22929,""
6,24003,""
16232,22917,""
6,15816,""
16232,19665,""
25372,21420,""
13049,16434,""
2,17157,""
14007,19426,""
2,16133,""
13932,15519,""
15864,18161,""
13083,24851,""
16232,23871,""
1,14459,""
13932,14775,""
1,25781,""
13932,16320,""
23607,25454,""
19976,21996,""
13910,13961,""
6,19209,""
16232,23814,""
16506,19597,""
13160,14128,""
2,18904,""
2,18389,""
2,22332,""
2,16115,""
13035,13892,""
6,24419,""
13035,15809,""
25379,21229,""
2,22476,""
16506,16697,""
2,13889,""
2,16341,""
13148,14675,""
6,15050,""
2,18407,""
20213,23136,""
13163,14517,""
1,23962,""
15864,17799,""
6,19465,""
23357,16712,""
13346,14083,""
1,26573,""
6,18144,""
13035,14196,""
16506,18298,""
13035,14641,""
25230,26958,""
6,22965,""
1,14685,""
20532,20535,""
14624,22046,""
25986,26066,""
2,17037,""
16827,16586,""
13029,13761,""
13201,25527,""
1,15551,""
6,19964,""
13932,15646,""
6,16774,""
19975,18703,""
16232,21202,""
13064,21499,""
6,24500,""
13932,13334,""
16232,17869,""
13126,24472,""
15864,17575,""
16232,18565,""
1,15686,""
2,26469,""
13075,13635,""
13932,14689,""
2,20169,""
13060,14897,""
13163,16757,""
23648,20963,""
6,23900,""
16506,20766,""
2,14698,""
23051,21316,""
2,14127,""
2,20751,""
1,22126,""
2,20664,""
13083,23011,""
13932,15372,""
13070,15320,""
1,19580,""
2,17751,""
21622,26344,""
13045,25049,""
23751,17403,""
1,18323,""
15864,19329,""
2,13720,""
6,23302,""
13117,15839,""
2,18370,""
13060,13894,""
13219,17579,""
13119,14470,""
21103,17783,""
20230,23270,""
6,13524,""
13099,16295,""
25394,19946,""
2,13890,""
23621,25869,""
6,14320,""
13162,14518,""
16232,18999,""
16499,20052,""
16506,18236,""
2,17578,""
2,21249,""
13091,26654,""
13035,14080,""
13932,15053,""
16506,18458,""
6,16934,""
1,18314,""
13346,13596,""
13064,18146,""
2,26531,""
15864,24019,""
23496,26540,""
1,25992,""
2,18277,""
1,18049,""
13035,15613,""
16232,19114,""
13035,14554,""
16232,18050,""
13060,14776,""
13073,22667,""
2,18597,""
23649,21690,""
13219,16003,""
13149,22326,""
16506,18114,""
23459,18216,""
1,24936,""
13346,13878,""
19845,21469,""
6,22196,""
16506,20320,""
2,19759,""
2,24207,""
15864,13778,""
2,14735,""
16232,21657,""
16232,17471,""
23744,18015,""
1,25423,""
2,13779,""
16506,19960,""
1,17099,""
2,21536,""
2,26701,""
13082,24399,""
16232,21903,""
6,13449,""
23619,22760,""
1,17802,""
13035,15795,""
1,24370,""
6,22688,""
1,26913,""
1,26174,""
6,21085,""
13148,27032,""
6,21057,""
15864,22978,""
6,19086,""
13035,14092,""
21980,22570,""
2,15681,""
13148,14471,""
2,21844,""
13091,17694,""
15864,21077,""
2,20638,""
6,22660,""
13117,15837,""
1,24566,""
13064,17725,""
2,21541,""
6,23936,""
13083,24642,""
2,24660,""
13072,18250,""
6,16853,""
2,20457,""
13092,19764,""
13208,25901,""
2,18617,""
13065,25680,""
2,26633,""
14017,13993,""
2,19209,""
2,26696,""
13156,13394,""
13129,17975,""
2,20559,""
1,16064,""
6,19483,""
23502,18045,""
1,20560,""
16506,18394,""
6,26353,""
13083,26825,""
23838,23864,""
13072,23280,""
16506,21545,""
2,19557,""
13163,15098,""
16232,18768,""
13119,16446,""
13082,13714,""
16506,22015,""
1,20320,""
13071,21890,""
13162,17657,""
2,16949,""
13035,13363,""
6,23130,""
25234,26363,""
1,15180,""
1,21502,""
13467,22463,""
24090,24143,""
2,21017,""
1,23108,""
13092,20324,""
13069,26029,""
13070,13563,""
13932,16280,""
2,19312,""
13932,17281,""
1,21077,""
15864,20410,""
16506,19640,""
13127,25631,""
6,21654,""
13074,13654,""
13162,17916,""
1,27076,""
14022,16631,""
16506,20176,""
16506,17959,""
1,22540,""
6,22559,""
16506,17412,""
25371,21265,""
6,17215,""
13072,26743,""
2,17810,""
1,16067,""
1,18261,""
15864,21078,""
2,16555,""
20876,26848,""
2,16128,""
6,25730,""
6,23089,""
13217,19555,""
22173,24758,""
13082,24590,""
16232,16388,""
6,17778,""
13219,16017,""
1,17773,""
6,26382,""
13126,25633,""
6,24782,""
6,20276,""
6,19107,""
15864,19243,""
1,25113,""
16827,25233,""
13467,22506,""
13092,22099,""
23487,21643,""
13074,13224,""
13200,22115,""
6,23966,""
1,18945,""
15864,18729,""
1,17672,""
2,17907,""
13118,16539,""
2,26310,""
1,25655,""
13071,13740,""
6,18370,""
16232,21705,""
6,17346,""
6,20858,""
2,21852,""
15864,21844,""
15864,17634,""
13932,18260,""
23488,21643,""
13120,26048,""
25369,21875,""
13200,18629,""
2,19269,""
1,22774,""
1,15396,""
1,21039,""
6,14087,""
13083,21614,""
2,27033,""
1,23814,""
15864,16934,""
2,13970,""
23510,26896,""
1,18890,""
13035,14895,""
13118,15784,""
1,25207,""
2,15759,""
6,16680,""
2,19264,""
13157,15397,""
13035,15672,""
13072,13758,""
6,14569,""
6,17086,""
16506,18408,""
1,26862,""
13159,15466,""
1,18293,""
23724,22813,""
13035,14407,""
1,16750,""
2,18758,""
19993,25208,""
23338,26633,""
13061,14793,""
16499,20053,""
16506,20681,""
6,24125,""
16506,19301,""
13091,17394,""
16506,17821,""
13932,15951,""
6,15153,""
1,24721,""
16232,16702,""
16506,18223,""
16824,17325,""
2,14389,""
25244,24389,""
13932,15850,""
13220,17980,""
13120,25320,""
15864,17805,""
1,21702,""
13173,20256,""
13163,16754,""
13118,15118,""
16232,19784,""
13035,15566,""
2,19025,""
13091,19107,""
6,27100,""
6,26275,""
25304,23973,""
26214,26145,""
13162,14639,""
6,16332,""
13346,14097,""
16506,16830,""
1,26857,""
2,19204,""
1,22360,""
13091,15175,""
6,18918,""
2,17473,""
2,21633,""
1,19232,""
13192,21757,""
19980,24665,""
15864,17505,""
6,14794,""
2,25475,""
6,22033,""
15864,18502,""
6,17383,""
2,25467,""
6,18794,""
6,23071,""
6,13787,""
13035,13379,""
16506,20250,""
16506,22012,""
2,17183,""
13061,24625,""
23439,19287,""
6,16329,""
16506,20594,""
1,26772,""
2,24209,""
6,21440,""
16506,23848,""
6,24975,""
2,19324,""
13070,20719,""
13035,13715,""
13346,13992,""
2,25422,""
1,13810,""
2,13786,""
6,20473,""
13092,17276,""
15864,17986,""
1,24258,""
6,24586,""
13119,14322,""
23538,22360,""
1,22840,""
23375,19423,""
2,19585,""
13160,15404,""
6,25462,""
13035,16213,""
13035,15314,""
13107,15368,""
6,22286,""
13932,16363,""
13072,17074,""
13035,13944,""
6,22010,""
15869,15872,""
16506,21686,""
6,26108,""
13071,26805,""
2,23821,""
2,20468,""
2,18353,""
16232,18275,""
13121,16101,""
23345,22880,""
13035,13311,""
16506,16701,""
2,18228,""
2,17916,""
13166,18264,""
23628,22037,""
16232,19341,""
6,15570,""
1,21339,""
2,23046,""
16232,17353,""
23518,19650,""
13043,26756,""
1,21974,""
13092,16563,""
1,17881,""
6,17167,""
1,22536,""
15864,18287,""
6,24009,""
13165,25125,""
2,26668,""
13468,22411,""
16506,21866,""
13346,13390,""
1,25971,""
2,16056,""
1,26876,""
6,26452,""
2,24814,""
13163,14574,""
1,26340,""
2,19305,""
2,14042,""
6,13995,""
16232,21528,""
15864,20945,""
1,19705,""
23621,24883,""
13035,13463,""
2,26756,""
2,14661,""
19926,19741,""
13092,17065,""
13220,21860,""
16232,17161,""
1,25914,""
14022,17209,""
1,15998,""
13199,26701,""
1,13524,""
1,22306,""
13346,15319,""
13092,18529,""
1,24123,""
16232,19045,""
6,21313,""
23531,20671,""
13073,22391,""
13165,14472,""
13035,14715,""
2,22206,""
2,25565,""
1,16353,""
23570,19210,""
6,24816,""
15864,18241,""
15575,23234,""
2,19943,""
15864,21864,""
13091,26749,""
13064,15771,""
13083,17120,""
13346,13996,""
1,22210,""
19975,22951,""
23578,19051,""
2,24330,""
13119,14844,""
2,27046,""
13932,14659,""
13040,13312,""
16506,20442,""
2,21896,""
13932,15088,""
23412,20978,""
2,20838,""
2,22458,""
13072,17688,""
15864,19798,""
2,25038,""
23508,18239,""
1,17229,""
2,21809,""
2,16378,""
1,21915,""
13932,14389,""
2,26044,""
6,17398,""
16232,22863,""
16506,17332,""
16506,18042,""
23345,19116,""
13033,15157,""
13091,20499,""
15864,16874,""
13162,16759,""
13119,15883,""
13092,18407,""
6,16663,""
23341,26527,""
6,25005,""
6,22854,""
1,26326,""
6,23195,""
6,17331,""
15864,21996,""
1,15899,""
15864,17835,""
13932,16474,""
1,15582,""
13162,17165,""
6,21561,""
16506,22734,""
13932,15651,""
6,17796,""
1,26059,""
16506,18700,""
25323,25931,""
6,22676,""
15574,26404,""
1,27109,""
13065,22808,""
1,16938,""
13092,17411,""
1,20314,""
13124,22052,""
13092,13800,""
13163,16436,""
1,19671,""
1,22419,""
26210,26519,""
1,22167,""
1,24892,""
2,26812,""
13220,15998,""
2,16037,""
2,16391,""
16506,20769,""
2,14584,""
13910,14026,""
16500,16552,""
6,19527,""
6,15374,""
13082,16123,""
6,18998,""
1,22926,""
6,26790,""
1,23472,""
13825,13820,""
1,25855,""
1,16050,""
13082,15334,""
6,19956,""
6,22135,""
1,14793,""
13119,17695,""
16506,20788,""
16506,19285,""
2,21950,""
13127,25671,""
2,13525,""
6,16102,""
6,16435,""
2,22860,""
13932,14694,""
2,24092,""
6,21147,""
21101,21357,""
19975,24528,""
13162,16178,""
13163,16309,""
13163,26369,""
13266,13676,""
13163,17661,""
13163,14700,""
13072,20334,""
23787,17133,""
1,18670,""
1,23054,""
2,13788,""
13204,14651,""
1,17357,""
13163,16752,""
16232,17352,""
20677,20601,""
2,21054,""
13219,20643,""
16506,18070,""
13157,14691,""
23754,18883,""
13165,15804,""
6,22147,""
6,21371,""
1,18053,""
1,16310,""
2,18257,""
6,18093,""
2,24075,""
6,18351,""
6,13530,""
6,17731,""
1,19711,""
25182,25517,""
15864,18517,""
2,24459,""
6,16648,""
13064,15342,""
13073,13796,""
13162,26350,""
13082,14822,""
6,16847,""
15864,16038,""
13083,16343,""
2,13692,""
6,24460,""
13158,15461,""
16506,16772,""
23386,22665,""
13346,15534,""
19876,24190,""
1,18190,""
13071,15322,""
23339,20564,""
6,21961,""
13091,16573,""
1,17111,""
15864,18076,""
13108,24456,""
1,24433,""
13035,14767,""
15864,17109,""
13064,15734,""
13035,15606,""
6,17697,""
2,14604,""
6,17148,""
13220,15989,""
16506,18670,""
23346,22453,""
16232,18729,""
1,18052,""
2,16231,""
6,26781,""
13468,22415,""
13065,26284,""
2,13850,""
1,18493,""
1,20833,""
6,16583,""
2,17306,""
13082,23011,""
6,19229,""
19924,19916,""
6,26156,""
23632,19227,""
6,26194,""
1,27092,""
15864,17649,""
13346,13918,""
16506,16241,""
15864,22906,""
13091,19804,""
13162,19515,""
2,18452,""
16506,24204,""
2,26303,""
19877,21059,""
16232,24404,""
16506,21549,""
2,26308,""
1,21684,""
23721,23174,""
20229,18321,""
1,27105,""
6,26034,""
6,15678,""
1,19468,""
23530,18741,""
13035,15995,""
26210,25426,""
2,18965,""
2,21550,""
