"user_id","user_language","customer_name"
"15086","english","c2"
"17099","english","c2"
"17015","english","c2"
"13824","english","c2"
"13546","english","c2"
"16897","english","c2"
"13778","english","c2"
"17741","english","c2"
"13959","english","c2"
"16083","english","c2"
"15851","english","c2"
"18159","english","c2"
"14659","english","c2"
"13668","english","c3"
"17998","english","c3"
"17861","english","c3"
"13615","english","c3"
"16166","english","c3"
"16171","english","c3"
"13747","english","c3"
"18128","english","c3"
"13513","english","c3"
"16586","english","c3"
"16217","english","c3"
"16767","english","c3"
"17317","english","c3"
"16289","english","c3"
"17713","english","c3"
"17894","english","c3"
"13545","english","c3"
"16697","english","c3"
"22747","english","c1"
"21091","english","c1"
"20398","english","c1"
"20843","english","c1"
"18190","english","c1"
"20963","english","c1"
"20444","english","c1"
"20210","english","c1"
"25426","english","c1"
"20560","english","c1"
"22223","english","c1"
"20707","english","c1"
"24612","english","c1"
"17789","english","c1"
"26748","english","c1"
"13790","english","c1"
"24793","english","c1"
"26451","english","c1"
"22638","english","c1"
"18948","english","c1"
"13853","english","c1"
"24730","english","c1"
"19795","english","c1"
"21687","english","c1"
"23053","english","c1"
"15320","english","c1"
"25990","english","c1"
"26736","english","c1"
"17659","english","c1"
"16262","english","c1"
"19964","english","c1"
"19667","english","c1"
"18832","english","c1"
"17174","english","c1"
"24011","english","c1"
"26789","english","c1"
"21590","english","c1"
"13920","english","c1"
"19913","english","c1"
"19317","english","c1"
"22353","english","c1"
"16392","english","c1"
"25143","english","c1"
"21175","english","c1"
"18902","english","c1"
"22766","english","c1"
"26184","english","c1"
"14500","english","c1"
"16696","english","c1"
"14386","english","c1"
"15381","english","c1"
"22971","english","c1"
"14502","english","c1"
"20813","english","c1"
"22088","english","c1"
"18489","english","c1"
"26620","english","c1"
"17130","english","c1"
"18904","english","c1"
"23997","english","c1"
"24728","english","c1"
"14734","english","c1"
"20794","english","c1"
"22334","english","c1"
"17640","english","c1"
"22735","english","c1"
"20973","english","c1"
"27052","english","c1"
"24774","english","c1"
"25790","english","c1"
"19563","english","c1"
"26705","english","c1"
"25874","english","c1"
"18387","english","c1"
"16230","english","c1"
"18269","english","c1"
"21472","english","c1"
"14430","english","c2"
"13754","english","c2"
"17808","english","c2"
"18072","english","c2"
"14449","english","c2"
"15140","english","c2"
"13720","english","c2"
"17098","english","c2"
"17033","english","c2"
"16992","english","c2"
"14483","english","c2"
"17447","french","c2"
"14797","english","c2"
"15136","english","c2"
"15608","english","c2"
"15210","english","c2"
"15722","english","c2"
"18141","french","c2"
"13705","english","c2"
"13303","english","c2"
"15083","english","c2"
"15134","english","c2"
"14426","english","c2"
"15644","english","c2"
"14523","english","c2"
"15157","english","c2"
"15570","english","c2"
"16242","english","c2"
"17303","english","c3"
"17632","english","c3"
"13702","english","c3"
"17577","english","c3"
"16627","english","c3"
"16907","english","c3"
"13247","english","c3"
"16159","english","c3"
"16161","english","c3"
"13852","english","c3"
"16903","english","c3"
"18009","english","c3"
"13740","english","c3"
"17392","english","c3"
"16886","english","c3"
"13630","english","c3"
"16191","english","c3"
"16793","english","c3"
"19145","english","c1"
"21503","english","c1"
"25321","english","c1"
"13907","english","c1"
"19643","english","c1"
"14343","english","c1"
"19581","english","c1"
"26467","english","c1"
"20350","english","c1"
"14381","english","c1"
"19536","english","c1"
"15563","english","c1"
"14579","english","c1"
"13244","english","c1"
"18850","english","c1"
"13778","english","c1"
"20831","english","c1"
"22711","english","c1"
"22940","english","c1"
"19524","english","c1"
"13875","english","c1"
"21581","english","c1"
"18414","english","c1"
"23323","english","c1"
"22032","english","c1"
"20682","english","c1"
"16488","english","c1"
"26484","english","c1"
"26763","english","c1"
"24101","english","c1"
"23131","english","c1"
"15251","english","c1"
"13945","english","c1"
"23924","english","c1"
"25833","english","c1"
"15106","english","c1"
"24124","english","c1"
"18418","english","c1"
"20487","english","c1"
"22027","english","c1"
"21543","english","c1"
"26063","english","c1"
"16519","english","c1"
"21596","english","c1"
"15833","english","c1"
"22236","english","c1"
"22015","english","c1"
"25338","english","c1"
"13909","english","c1"
"21786","english","c1"
"25976","english","c1"
"17727","english","c1"
"16273","english","c1"
"22213","english","c1"
"22904","english","c1"
"17780","english","c1"
"18960","english","c1"
"26012","english","c1"
"24179","english","c1"
"17160","english","c1"
"21994","english","c1"
"19503","english","c1"
"24069","english","c1"
"21052","english","c1"
"21703","english","c1"
"24596","english","c1"
"22251","english","c1"
"15780","english","c1"
"20668","english","c1"
"17649","english","c1"
"18144","english","c1"
"21520","english","c1"
"20776","english","c1"
"17236","english","c1"
"25483","english","c1"
"16328","english","c1"
"26832","english","c1"
"17444","english","c1"
"17215","english","c1"
"26779","english","c1"
"24834","english","c1"
"19956","english","c1"
"16526","english","c1"
"26446","english","c1"
"22354","english","c1"
"15579","english","c2"
"14476","english","c2"
"15488","english","c2"
"15987","english","c2"
"17450","french","c2"
"17331","english","c2"
"15186","english","c2"
"14432","english","c2"
"17371","english","c2"
"15526","english","c2"
"13944","english","c2"
"17860","english","c2"
"13370","english","c2"
"13945","turkish","c2"
"13989","english","c2"
"16461","english","c2"
"17750","english","c2"
"16251","english","c2"
"17226","english","c2"
"15865","english","c2"
"16213","english","c2"
"15803","english","c2"
"13672","english","c2"
"13353","english","c2"
"13806","english","c2"
"15977","english","c2"
"13606","english","c2"
"14459","english","c2"
"15227","english","c2"
"17029","turkish","c2"
"14025","english","c2"
"17034","english","c3"
"16231","english","c3"
"13292","english","c3"
"13647","english","c3"
"16466","english","c3"
"18152","english","c3"
"13473","english","c3"
"17754","english","c3"
"13569","english","c3"
"17663","english","c3"
"16913","english","c3"
"13118","english","c3"
"16991","english","c3"
"17623","english","c3"
"16555","english","c3"
"16598","english","c3"
"13845","english","c3"
"16479","english","c3"
"17306","english","c3"
"17980","english","c3"
"16951","english","c3"
"16988","english","c1"
"21610","english","c1"
"14197","english","c1"
"21098","english","c1"
"24282","english","c1"
"20609","english","c1"
"24601","english","c1"
"15828","english","c1"
"21400","english","c1"
"23086","english","c1"
"20320","english","c1"
"23309","english","c1"
"16910","english","c1"
"20871","english","c1"
"21608","english","c1"
"21529","english","c1"
"15068","english","c1"
"25085","english","c1"
"13287","english","c1"
"17603","english","c1"
"16595","english","c1"
"13906","english","c1"
"17303","english","c1"
"25533","english","c1"
"15158","english","c1"
"22518","english","c1"
"16128","english","c1"
"24820","english","c1"
"16712","english","c1"
"25926","english","c1"
"26100","english","c1"
"19899","english","c1"
"22675","english","c1"
"18857","english","c1"
"19937","english","c1"
"25035","english","c1"
"14221","english","c1"
"17777","english","c1"
"18266","english","c1"
"18464","english","c1"
"26861","english","c1"
"19582","english","c1"
"22937","english","c1"
"19610","english","c1"
"26124","english","c1"
"17329","english","c1"
"19255","english","c1"
"19567","english","c1"
"24055","english","c1"
"15885","english","c1"
"13523","english","c1"
"19346","english","c1"
"14684","english","c1"
"25609","english","c1"
"20294","english","c1"
"18447","english","c1"
"21532","english","c1"
"26880","english","c1"
"22728","english","c1"
"19701","english","c1"
"19620","english","c1"
"19210","english","c1"
"18149","english","c1"
"26534","english","c1"
"23851","english","c1"
"16223","english","c1"
"25690","english","c1"
"21808","english","c1"
"16238","english","c1"
"22108","english","c1"
"17084","english","c1"
"26810","english","c1"
"16200","english","c1"
"23874","english","c1"
"18517","english","c1"
"24835","english","c1"
"26050","english","c1"
"24916","english","c1"
"16240","english","c1"
"22599","english","c1"
"15711","english","c1"
"25161","english","c1"
"16725","english","c2"
"14380","english","c2"
"15133","english","c2"
"14040","english","c2"
"16227","english","c2"
"13617","english","c2"
"17410","english","c2"
"17016","english","c2"
"16871","english","c2"
"14869","english","c2"
"15541","english","c2"
"16644","english","c2"
"17080","english","c2"
"17686","english","c2"
"14854","english","c2"
"15853","english","c2"
"16778","english","c2"
"17052","english","c2"
"15174","english","c2"
"14049","english","c2"
"14816","english","c2"
"14814","english","c2"
"13632","english","c2"
"17572","english","c2"
"17448","french","c2"
"13260","english","c2"
"15462","english","c2"
"13987","english","c2"
"17314","english","c2"
"15224","english","c2"
"17486","english","c2"
"17064","english","c2"
"13434","english","c2"
"13789","english","c2"
"17805","english","c2"
"16004","english","c2"
"15279","english","c2"
"15239","english","c2"
"16281","english","c3"
"13254","english","c3"
"13607","english","c3"
"17899","english","c3"
"16243","english","c3"
"17744","english","c3"
"13065","english","c3"
"17570","english","c3"
"13828","english","c3"
"13554","english","c3"
"13543","english","c3"
"16226","english","c3"
"17925","english","c3"
"16583","english","c3"
"16111","english","c3"
"13664","english","c3"
"16634","english","c3"
"16636","english","c3"
"16953","english","c3"
"16147","english","c3"
"17253","english","c3"
"19648","english","c1"
"24151","english","c1"
"20850","english","c1"
"23834","english","c1"
"21755","english","c1"
"22335","english","c1"
"19308","english","c1"
"19531","english","c1"
"24597","english","c1"
"14331","english","c1"
"20781","english","c1"
"20713","english","c1"
"21493","english","c1"
"13604","english","c1"
"18766","english","c1"
"14448","english","c1"
"18802","english","c1"
"22163","english","c1"
"16648","english","c1"
"24153","english","c1"
"16459","english","c1"
"18900","english","c1"
"16276","english","c1"
"25662","english","c1"
"22582","english","c1"
"16724","english","c1"
"20490","english","c1"
"15790","english","c1"
"16893","english","c1"
"24901","english","c1"
"24925","english","c1"
"16288","english","c1"
"14291","english","c1"
"18094","english","c1"
"22501","english","c1"
"15077","english","c1"
"13470","english","c1"
"18466","english","c1"
"21627","english","c1"
"17003","english","c1"
"18557","english","c1"
"20964","english","c1"
"26506","english","c1"
"22635","english","c1"
"26372","english","c1"
"20358","english","c1"
"25745","english","c1"
"18487","english","c1"
"17754","english","c1"
"20373","english","c1"
"26772","english","c1"
"21572","english","c1"
"15473","english","c1"
"26336","english","c1"
"25707","english","c1"
"16142","english","c1"
"13566","english","c1"
"18109","english","c1"
"21887","english","c1"
"16974","english","c1"
"21255","english","c1"
"19491","english","c1"
"25679","english","c1"
"15751","english","c1"
"17248","english","c1"
"24846","english","c1"
"25760","english","c1"
"17382","english","c1"
"19293","english","c1"
"17439","english","c1"
"21910","english","c1"
"15775","english","c1"
"15789","english","c1"
"20149","english","c1"
"16144","english","c1"
"20726","english","c1"
"26455","english","c1"
"24468","english","c1"
"22337","english","c1"
"26889","english","c1"
"23007","english","c1"
"24206","english","c1"
"19303","english","c1"
"14276","english","c1"
"15883","english","c1"
"16267","english","c2"
"17743","english","c2"
"16662","english","c2"
"17594","english","c2"
"14973","english","c2"
"13679","english","c2"
"15205","english","c2"
"16459","english","c2"
"17633","english","c2"
"14618","english","c2"
"17290","english","c2"
"17732","english","c2"
"15381","english","c2"
"15588","english","c2"
"13730","english","c2"
"13827","english","c2"
"15885","english","c2"
"17070","english","c2"
"13484","english","c2"
"13716","english","c2"
"15504","english","c2"
"17891","english","c2"
"16720","english","c2"
"16896","english","c2"
"17453","english","c3"
"18065","english","c3"
"13574","english","c3"
"16905","english","c3"
"18005","english","c3"
"16835","english","c3"
"16724","english","c3"
"17288","english","c3"
"17832","english","c3"
"17981","english","c3"
"17315","english","c3"
"17366","english","c3"
"13536","english","c3"
"17930","english","c3"
"16538","english","c3"
"17081","english","c3"
"13538","english","c3"
"17153","english","c3"
"17179","english","c3"
"19638","english","c1"
"26654","english","c1"
"22809","english","c1"
"25114","english","c1"
"15738","english","c1"
"19288","english","c1"
"22454","english","c1"
"21646","english","c1"
"13819","english","c1"
"17750","english","c1"
"21851","english","c1"
"14770","english","c1"
"13797","english","c1"
"21619","english","c1"
"20777","english","c1"
"22440","english","c1"
"15496","english","c1"
"17019","english","c1"
"21345","english","c1"
"15112","english","c1"
"17828","english","c1"
"19436","english","c1"
"26137","english","c1"
"19017","english","c1"
"16628","english","c1"
"14558","english","c1"
"16027","english","c1"
"14854","english","c1"
"16479","english","c1"
"19539","english","c1"
"23268","english","c1"
"21583","english","c1"
"19339","english","c1"
"16317","english","c1"
"25346","english","c1"
"18291","english","c1"
"13993","english","c1"
"26299","english","c1"
"23217","english","c1"
"21585","english","c1"
"25522","english","c1"
"17145","english","c1"
"25807","english","c1"
"21591","english","c1"
"16679","english","c1"
"14731","english","c1"
"16466","english","c1"
"18091","english","c1"
"17021","english","c1"
"20162","english","c1"
"22672","english","c1"
"13585","english","c1"
"17666","english","c1"
"19548","english","c1"
"14116","english","c1"
"15702","english","c1"
"15962","english","c1"
"26570","english","c1"
"13751","english","c1"
"24291","english","c1"
"21499","english","c1"
"17340","english","c1"
"25479","english","c1"
"26762","english","c1"
"20473","english","c1"
"19575","english","c1"
"14471","english","c1"
"21501","english","c1"
"17922","english","c1"
"15603","english","c1"
"23982","english","c1"
"21308","english","c1"
"26678","english","c1"
"13727","english","c2"
"16651","english","c2"
"17943","english","c2"
"15631","english","c2"
"13381","english","c2"
"15182","english","c2"
"15537","english","c2"
"17289","english","c2"
"16876","english","c2"
"15336","english","c2"
"13678","english","c2"
"17178","english","c2"
"15930","english","c2"
"15153","english","c2"
"14687","english","c2"
"13975","simplified_chinese","c2"
"14993","english","c2"
"17825","english","c2"
"14026","english","c2"
"16948","english","c2"
"17545","english","c2"
"15720","english","c2"
"14657","english","c2"
"15109","english","c2"
"16099","english","c2"
"17147","english","c3"
"13297","english","c3"
"16783","english","c3"
"17263","english","c3"
"16667","english","c3"
"17769","english","c3"
"17683","english","c3"
"17350","english","c3"
"16640","english","c3"
"16254","english","c3"
"16964","english","c3"
"17050","english","c3"
"17546","english","c3"
"17664","english","c3"
"13826","english","c3"
"17266","english","c3"
"17249","english","c3"
"16539","english","c3"
"16896","english","c3"
"22019","english","c1"
"21490","english","c1"
"18621","english","c1"
"22636","english","c1"
"19487","english","c1"
"20616","english","c1"
"26867","english","c1"
"22413","english","c1"
"23206","english","c1"
"16295","english","c1"
"18102","english","c1"
"15826","english","c1"
"13521","english","c1"
"21160","english","c1"
"23032","english","c1"
"15555","english","c1"
"21806","english","c1"
"17872","english","c1"
"16265","english","c1"
"22615","english","c1"
"17805","english","c1"
"21297","english","c1"
"16026","english","c1"
"25924","english","c1"
"21667","english","c1"
"17563","english","c1"
"14880","english","c1"
"20523","english","c1"
"26771","english","c1"
"24329","english","c1"
"23151","english","c1"
"22091","english","c1"
"26008","english","c1"
"16079","english","c1"
"15471","english","c1"
"22950","english","c1"
"13774","english","c1"
"15314","english","c1"
"21307","english","c1"
"26421","english","c1"
"20988","english","c1"
"24183","english","c1"
"16033","english","c1"
"26349","english","c1"
"16615","english","c1"
"25106","english","c1"
"17520","english","c1"
"25741","english","c1"
"25130","english","c1"
"20706","english","c1"
"15831","english","c1"
"23281","english","c1"
"13390","english","c1"
"24013","english","c1"
"21398","english","c1"
"25092","english","c1"
"26488","english","c1"
"24862","english","c1"
"22420","english","c1"
"15570","english","c1"
"13291","english","c1"
"13915","english","c1"
"13707","english","c1"
"21372","english","c1"
"14906","english","c1"
"25922","english","c1"
"19600","english","c1"
"16025","english","c2"
"17593","english","c2"
"17846","english","c2"
"16065","english","c2"
"15972","english","c2"
"14700","english","c2"
"14826","english","c2"
"15026","english","c2"
"17869","english","c2"
"14881","english","c2"
"17736","english","c2"
"14685","english","c2"
"17066","english","c2"
"15355","english","c2"
"13608","english","c2"
"15846","english","c2"
"14866","english","c2"
"16044","english","c2"
"16246","english","c2"
"14761","english","c2"
"17340","english","c2"
"16714","english","c2"
"15524","english","c2"
"15172","english","c2"
"17901","english","c2"
"15450","english","c2"
"16647","english","c2"
"13356","english","c2"
"15951","english","c2"
"14028","english","c2"
"15503","english","c2"
"16962","english","c3"
"17699","english","c3"
"16488","english","c3"
"17994","english","c3"
"17015","english","c3"
"17666","english","c3"
"16755","english","c3"
"17451","english","c3"
"16252","english","c3"
"13485","english","c3"
"16066","english","c3"
"17198","english","c3"
"17792","english","c3"
"13835","english","c3"
"13833","english","c3"
"15356","english","c3"
"18161","english","c3"
"16250","english","c3"
"13540","english","c3"
"13397","english","c3"
"17017","english","c3"
"16941","english","c3"
"16345","english","c3"
"17191","english","c3"
"17718","english","c3"
"17274","english","c1"
"24429","english","c1"
"21145","english","c1"
"15873","english","c1"
"27101","english","c1"
"25702","english","c1"
"14741","english","c1"
"27063","english","c1"
"18304","english","c1"
"20637","english","c1"
"22399","english","c1"
"20702","english","c1"
"21560","english","c1"
"17394","english","c1"
"19765","english","c1"
"14328","english","c1"
"22995","english","c1"
"25018","english","c1"
"14746","english","c1"
"13561","english","c1"
"18051","english","c1"
"14038","english","c1"
"18104","english","c1"
"24320","english","c1"
"22963","english","c1"
"18399","english","c1"
"15036","english","c1"
"14779","english","c1"
"17306","english","c1"
"24575","english","c1"
"18728","english","c1"
"16905","english","c1"
"24918","english","c1"
"21193","english","c1"
"18159","english","c1"
"27082","english","c1"
"23176","english","c1"
"27049","english","c1"
"23283","english","c1"
"24162","english","c1"
"27061","english","c1"
"19920","english","c1"
"21138","english","c1"
"13039","english","c1"
"24957","english","c1"
"24558","english","c1"
"21231","english","c1"
"18085","english","c1"
"21636","english","c1"
"17594","english","c1"
"21374","english","c1"
"17655","english","c1"
"20611","english","c1"
"21796","english","c1"
"24904","english","c1"
"16886","english","c1"
"19229","english","c1"
"25774","english","c1"
"22942","english","c1"
"21395","english","c1"
"21467","english","c1"
"24029","english","c1"
"22685","english","c1"
"13595","english","c1"
"17038","english","c1"
"26379","english","c1"
"26398","english","c1"
"24067","english","c1"
"24849","english","c1"
"24997","english","c1"
"18726","english","c1"
"25938","english","c1"
"21414","english","c1"
"22160","english","c1"
"14324","english","c1"
"19744","english","c1"
"21615","english","c1"
"14739","english","c1"
"23121","english","c1"
"20597","english","c1"
"22647","english","c1"
"13983","english","c1"
"22573","english","c1"
"13614","english","c1"
"23846","english","c1"
"19343","english","c1"
"21488","english","c1"
"16721","english","c2"
"16234","english","c2"
"17479","english","c2"
"13379","english","c2"
"15193","english","c2"
"17212","english","c2"
"15081","english","c2"
"17441","french","c2"
"15536","english","c2"
"16790","english","c2"
"15576","english","c2"
"16670","english","c2"
"14898","english","c2"
"14409","english","c2"
"14042","english","c2"
"17359","english","c2"
"17011","english","c2"
"15939","english","c2"
"13446","english","c2"
"17922","english","c2"
"17319","english","c2"
"16735","english","c2"
"13627","english","c2"
"15229","english","c2"
"14578","english","c2"
"16011","english","c2"
"15410","english","c2"
"14721","french","c2"
"13868","english","c3"
"16994","english","c3"
"17651","english","c3"
"17611","english","c3"
"16977","english","c3"
"17029","english","c3"
"16593","english","c3"
"16045","english","c3"
"16467","english","c3"
"13519","english","c3"
"16433","english","c3"
"16572","english","c3"
"13070","english","c3"
"17177","english","c3"
"17678","english","c3"
"13418","english","c3"
"16414","english","c3"
"17704","english","c3"
"17008","english","c3"
"16229","english","c3"
"14557","english","c3"
"13197","english","c3"
"17975","english","c3"
"26722","english","c1"
"15485","english","c1"
"16511","english","c1"
"24505","english","c1"
"26191","english","c1"
"14655","english","c1"
"26103","english","c1"
"14922","english","c1"
"18962","english","c1"
"14379","english","c1"
"25452","english","c1"
"15365","english","c1"
"21126","english","c1"
"15818","english","c1"
"22634","english","c1"
"26813","english","c1"
"13456","english","c1"
"17017","english","c1"
"27070","english","c1"
"21107","english","c1"
"19305","english","c1"
"21124","english","c1"
"14853","english","c1"
"21903","english","c1"
"15504","english","c1"
"17577","english","c1"
"18793","english","c1"
"16054","english","c1"
"18814","english","c1"
"19725","english","c1"
"22506","english","c1"
"23035","english","c1"
"16960","english","c1"
"18709","english","c1"
"20449","english","c1"
"16564","english","c1"
"18540","english","c1"
"25688","english","c1"
"17293","english","c1"
"22742","english","c1"
"17327","english","c1"
"17856","english","c1"
"17320","english","c1"
"19465","english","c1"
"23081","english","c1"
"18123","english","c1"
"15182","english","c1"
"20435","english","c1"
"15871","english","c1"
"16490","english","c1"
"21831","english","c1"
"23304","english","c1"
"24503","english","c1"
"25681","english","c1"
"22559","english","c1"
"22323","english","c1"
"14725","english","c1"
"23865","english","c1"
"24870","english","c1"
"15437","english","c1"
"15458","english","c1"
"25978","english","c1"
"13962","english","c1"
"19946","english","c1"
"26834","english","c1"
"21412","english","c1"
"23290","english","c1"
"21857","english","c1"
"15761","english","c1"
"26351","english","c1"
"18566","english","c1"
"20015","english","c1"
"16831","english","c1"
"26069","english","c1"
"14273","english","c1"
"25213","english","c1"
"21465","english","c1"
"23886","english","c1"
"19250","english","c1"
"16838","english","c1"
"24415","english","c1"
"26773","english","c1"
"21191","english","c1"
"21648","english","c1"
"18795","english","c1"
"20664","english","c1"
"21956","english","c1"
"19651","english","c1"
"16257","english","c2"
"18123","english","c2"
"18128","english","c2"
"15783","english","c2"
"14546","english","c2"
"17707","english","c2"
"15766","english","c2"
"16478","english","c2"
"15218","english","c2"
"15075","english","c2"
"17256","english","c2"
"17692","english","c2"
"13554","english","c2"
"17654","english","c2"
"14567","english","c2"
"16977","english","c2"
"13929","english","c2"
"13857","english","c2"
"16908","english","c2"
"16219","english","c2"
"16476","english","c2"
"15273","english","c2"
"13802","english","c2"
"16722","english","c2"
"16132","english","c3"
"17529","english","c3"
"13169","english","c3"
"14077","english","c3"
"13479","english","c3"
"17436","english","c3"
"13439","english","c3"
"16796","english","c3"
"16749","english","c3"
"13656","english","c3"
"13605","english","c3"
"16241","english","c3"
"16782","english","c3"
"13677","english","c3"
"17419","english","c3"
"16258","english","c3"
"17200","english","c3"
"17440","english","c3"
"16413","english","c3"
"17535","english","c3"
"17503","english","c3"
"24695","english","c1"
"16132","english","c1"
"26638","english","c1"
"13319","english","c1"
"24323","english","c1"
"22078","english","c1"
"14501","english","c1"
"21607","english","c1"
"21823","english","c1"
"19716","english","c1"
"22245","english","c1"
"21404","english","c1"
"20985","english","c1"
"19006","english","c1"
"19697","english","c1"
"20886","english","c1"
"26113","english","c1"
"24297","english","c1"
"16389","english","c1"
"22839","english","c1"
"18344","english","c1"
"18794","english","c1"
"14594","english","c1"
"20953","english","c1"
"24676","english","c1"
"15264","english","c1"
"16425","english","c1"
"17254","english","c1"
"13775","english","c1"
"21665","english","c1"
"15207","english","c1"
"21625","english","c1"
"13793","english","c1"
"23277","english","c1"
"15753","english","c1"
"16480","english","c1"
"18770","english","c1"
"13817","english","c1"
"17449","english","c1"
"24743","english","c1"
"17845","english","c1"
"24038","english","c1"
"26132","english","c1"
"21649","english","c1"
"24731","english","c1"
"24748","english","c1"
"22739","english","c1"
"15205","english","c1"
"23985","english","c1"
"16404","english","c1"
"25966","english","c1"
"26109","english","c1"
"25949","english","c1"
"19040","english","c1"
"27072","english","c1"
"25386","english","c1"
"26176","english","c1"
"21023","english","c1"
"19756","english","c1"
"26814","english","c1"
"16334","english","c1"
"26657","english","c1"
"23015","english","c1"
"17435","english","c1"
"15643","english","c1"
"25506","english","c1"
"22384","english","c1"
"17624","english","c1"
"13844","english","c1"
"21606","english","c1"
"25151","english","c1"
"18525","english","c1"
"15960","english","c1"
"14916","english","c1"
"18987","english","c1"
"15173","english","c1"
"15457","english","c2"
"17693","english","c2"
"17769","english","c2"
"17932","english","c2"
"15531","english","c2"
"15505","english","c2"
"16799","english","c2"
"13636","english","c2"
"15203","english","c2"
"17414","english_uk","c2"
"16127","english","c2"
"17781","english","c2"
"17166","english","c2"
"16036","english","c2"
"17310","english","c2"
"13245","english","c2"
"13279","english","c2"
"15243","english","c2"
"15245","english","c2"
"14492","english","c2"
"15139","english","c2"
"15900","english","c2"
"14757","english","c2"
"17826","english","c2"
"16039","english","c2"
"15562","english","c2"
"15858","english","c2"
"14861","english","c2"
"15522","english","c2"
"15877","english","c2"
"15965","english","c2"
"13638","english","c2"
"16816","english","c2"
"17004","english","c2"
"16997","english","c2"
"13063","english","c3"
"16302","english","c3"
"16560","english","c3"
"17904","english","c3"
"13478","english","c3"
"17995","english","c3"
"16915","english","c3"
"16957","english","c3"
"16834","english","c3"
"17446","english","c3"
"17065","english","c3"
"13628","english","c3"
"13520","english","c3"
"13275","english","c3"
"13571","english","c3"
"16443","english","c3"
"16619","english","c3"
"17604","english","c3"
"17342","english","c3"
"16760","english","c3"
"15050","english","c3"
"19508","english","c1"
"25779","english","c1"
"20391","english","c1"
"13640","english","c1"
"21553","english","c1"
"25312","english","c1"
"23872","english","c1"
"16653","english","c1"
"19367","english","c1"
"13938","english","c1"
"14593","english","c1"
"13918","english","c1"
"25326","english","c1"
"24346","english","c1"
"20511","english","c1"
"24701","english","c1"
"26038","english","c1"
"17443","english","c1"
"26134","english","c1"
"20180","english","c1"
"26778","english","c1"
"24470","english","c1"
"24512","english","c1"
"21024","english","c1"
"25461","english","c1"
"26884","english","c1"
"15045","english","c1"
"20352","english","c1"
"21629","english","c1"
"20694","english","c1"
"21631","english","c1"
"17768","english","c1"
"24351","english","c1"
"17324","english","c1"
"26546","english","c1"
"24475","english","c1"
"20654","english","c1"
"22671","english","c1"
"22261","english","c1"
"19493","english","c1"
"19296","english","c1"
"26458","english","c1"
"21474","english","c1"
"17954","english","c1"
"21812","english","c1"
"25769","english","c1"
"26882","english","c1"
"20485","english","c1"
"21066","english","c1"
"21829","english","c1"
"15062","english","c1"
"26527","english","c1"
"14595","english","c1"
"24744","english","c1"
"15862","english","c1"
"17582","english","c1"
"19189","english","c1"
"20392","english","c1"
"20256","english","c1"
"24605","english","c1"
"13978","english","c1"
"17401","english","c1"
"22170","english","c1"
"24935","english","c1"
"25233","english","c1"
"14114","english","c1"
"14744","english","c1"
"20743","english","c1"
"20337","english","c1"
"27054","english","c1"
"22713","english","c1"
"22244","english","c1"
"25781","english","c1"
"21801","english","c1"
"22975","english","c1"
"15534","english","c1"
"25016","english","c1"
"18834","english","c1"
"26055","english","c1"
"18347","english","c1"
"22973","english","c1"
"17641","english","c1"
"25695","english","c1"
"24303","english","c1"
"20377","english","c1"
"24227","english","c1"
"15796","english","c2"
"14418","english","c2"
"16855","farsi","c2"
"13704","english","c2"
"15188","english","c2"
"17767","english","c2"
"13991","english","c2"
"14044","english","c2"
"16266","english","c2"
"16665","english","c2"
"17579","english","c2"
"13825","english","c2"
"16814","english","c2"
"17169","english","c2"
"15638","english","c2"
"13966","english","c2"
"16797","english","c2"
"14455","english","c2"
"17444","french","c2"
"15915","english","c2"
"17324","english","c2"
"16728","english","c2"
"13611","english","c2"
"14450","english","c2"
"14376","english","c2"
"17073","english","c2"
"15875","english","c2"
"13610","english","c2"
"15386","english","c2"
"13455","english","c2"
"13551","english","c3"
"16974","english","c3"
"17323","english","c3"
"13399","english","c3"
"13492","english","c3"
"13566","english","c3"
"13416","english","c3"
"17734","english","c3"
"16312","english","c3"
"14695","english","c3"
"17589","english","c3"
"16514","english","c3"
"17365","english","c3"
"13659","english","c3"
"13798","english","c3"
"13645","english","c3"
"13564","english","c3"
"18054","english","c3"
"13995","english","c1"
"19565","english","c1"
"20785","english","c1"
"26529","english","c1"
"21159","english","c1"
"18088","english","c1"
"19550","english","c1"
"22620","english","c1"
"16622","english","c1"
"21875","english","c1"
"25983","english","c1"
"22931","english","c1"
"21293","english","c1"
"24485","english","c1"
"16028","english","c1"
"15692","english","c1"
"26121","english","c1"
"13830","english","c1"
"21157","english","c1"
"16297","english","c1"
"16302","english","c1"
"25512","english","c1"
"18714","english","c1"
"21205","english","c1"
"17584","english","c1"
"22956","english","c1"
"25907","english","c1"
"15904","english","c1"
"21007","english","c1"
"19222","english","c1"
"24074","english","c1"
"24212","english","c1"
"22089","english","c1"
"18838","english","c1"
"23998","english","c1"
"21982","english","c1"
"25905","english","c1"
"21038","english","c1"
"19310","english","c1"
"26094","english","c1"
"21498","english","c1"
"18206","english","c1"
"15673","english","c1"
"20655","english","c1"
"17842","english","c1"
"26840","english","c1"
"22039","english","c1"
"21948","english","c1"
"24487","english","c1"
"16969","english","c1"
"14786","english","c1"
"19245","english","c1"
"18130","english","c1"
"26079","english","c1"
"17587","english","c1"
"25996","english","c1"
"17429","english","c1"
"18394","english","c1"
"19589","english","c1"
"21112","english","c1"
